project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi,lat,lon,gg_address,province,district
1626,P.M.Y. Beach Condominium,Muang Rayong Rayong,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.67896417106645,101.2186369928716,"93/39 M. 7 Soi Sang Chan 1, Sangchan - Neramit Road, Nean Phra Sub-district Muang Rayong Rayong 21150, Thailand",Rayong,Mueang Rayong
1627,P.P.H. Condo,Don Mueang Bangkok,,1997.0,2.0,8.0,120.0,,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,13.916154732432393,100.5801780259578,"11 Chang Akat Uthit 11 Alley, Don Mueang, Bangkok 10210, Thailand",Bangkok,Don Mueang
1628,P.S.T. City Home,Yan Nawa Bangkok,,1998.0,1.0,29.0,764.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.690854932432392,100.5377199259578,"PST City Home Condo, 128 Nonsi 14, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand",Bangkok,Yan Nawa
1629,P.S.T. Condoville,Yan Nawa Bangkok,,,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.691544332432391,100.5378519259578,"118 ซ. นนทรี 14 แยก 10 Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand",Bangkok,Yan Nawa
1630,P.Thana Tower,Wang Thonglang Bangkok,- m.,2005.0,2.0,14.0,312.0,25.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,13.793336532432392,100.5921662259578,"97 Lat Phrao Rd, Wang Thonglang, Bangkok 10310, Thailand",Bangkok,Wang Thonglang
1631,P.W.T. Mansion,Khlong Toei Bangkok,,1991.0,1.0,10.0,21.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.726584432432391,100.5618306259578,"173/6 Sukhumvit Soi16 (Sammitr, ถ. สุขุมวิท Khlong Toei, Watthana, Bangkok 10110, Thailand",Bangkok,Khlong Toei
1632,PARK ORIGIN CHULA - SAMYAN,Bang Rak Bangkok,4.25 m.,2022.0,1.0,46.0,478.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,13.734805632432392,100.5215049259578,"ถนน พระราม 4 Khwaeng Maha Phruttharam, Bang Rak, Bangkok 10500, Thailand",Bangkok,Bang Rak
1633,PARK ORIGIN PHAYATHAI,Ratchathewi Bangkok,3 m.,2021.0,1.0,35.0,550.0,95.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,13.759408632432391,100.5355625259578,"35, 14 Phaya Thai Rd, Thanon Phaya Thai, Ratchathewi, Bangkok 10400, Thailand",Bangkok,Ratchathewi
1634,PARK ORIGIN PHROM PHONG,Khlong Toei Bangkok,2.75 m.,2018.0,6.0,44.0,944.0,65.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,13.725472632432393,100.5656764259578,"68 Sukhumvit 24 Alley, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
1635,PARK ORIGIN RATCHATHEWI,Ratchathewi Bangkok,4.25 m.,2022.0,1.0,41.0,264.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.754392632432392,100.5289351259578,"333 Phetchaburi 7 Alley, Thung Phaya Thai, Ratchathewi, Bangkok 10400, Thailand",Bangkok,Ratchathewi
1636,PARK ORIGIN THONGLOR,Watthana Bangkok,"3,4.25,3.50 m.",2022.0,3.0,39.0,1182.0,95.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,13.731591132432392,100.5846797259578,"สำนักงานขาย Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
1637,PARK ROYAL 1 Pratumnak,Bang Lamung Chonburi,,2009.0,1.0,8.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.918260932432393,100.8695762259578,"144, PARK ROYAL ONE, 152 Phratamnak 1 Alley, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
1638,PAUSE SUKUMVIT 103,Bang Na Bangkok,,2017.0,2.0,8.0,250.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,13.681417032432392,100.6126122259578,"Udom Suk 7, Bang Na Nuea, Bang Na, Bangkok 10260, Thailand",Bangkok,Bang Na
1639,PB Penthouse 2,Watthana Bangkok,,1998.0,1.0,8.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,13.720929532432391,100.6002291259578,"279/-1-28 Soi Pridi Banomyong 14, Lane 3, Phra Khanong Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
1640,PG 2 Rama IX,Huai Khwang Bangkok,- m.,2010.0,1.0,8.0,217.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.755969532432392,100.5690601259578,"135 Rama IX Rd, แขวง Huai Khwang, Bangkok 10310, Thailand",Bangkok,Huai Khwang
1641,PG Rama IX,Huai Khwang Bangkok,- m.,2008.0,2.0,8.0,400.0,30.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.744053971066451,100.5576873928716,"23/2 Soi Sukhumvit 13, Khwaeng Khlong Toei Nuea, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Huai Khwang
1642,PHILO LADPRAO 18,Chatuchak Bangkok,2.3-2.5 m.,2020.0,1.0,8.0,53.0,60.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.805038832432391,100.5701193259578,"ฟิโล ลาดพร้าว 18 ซอยลาดพร้าว 18 ลาดพร้าว Chom Phon, Chatuchak, Bangkok 10900, Thailand",Bangkok,Chatuchak
1643,PITI SUKHUMVIT 101,Phra Khanong Bangkok,"2.15,4.2 m.",2022.0,2.0,2.0,168.0,85.0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,13.692951032432392,100.6075756259578,"2997 Sukhumvit Road, Bang Chak, Phra Khanong, Bangkok 10260泰國",Bangkok,Phra Khanong
1644,PJ ione,Bang Pakong Chachoengsao,,,1.0,8.0,0.0,,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.56599207106645,100.9536541928716,"33/168 ม.9 ถ.บางนา-ตราด กม.39 Bang Pakong District, Chachoengsao 24130, Thailand",Chachoengsao,Bang Pakong
1645,PLUM CONDO RANGSIT ALIVE 2,Khlong Luang Pathumthani,- m.,,4.0,8.0,1038.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,14.030873471066451,100.6067057928716,"Khlong Nueng, Khlong Luang District, Pathum Thani 12120, Thailand",Pathum Thani,Khlong Luang
1646,PM Riverside,Yan Nawa Bangkok,,1998.0,1.0,32.0,108.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.674529732432392,100.5460685259578,"PM Riverside, Rama III Rd, Bang Phong Phang, Yan Nawa, Bangkok 10120, Thailand",Bangkok,Yan Nawa
1647,PP Condo Chiangmai,Muang Chiang Mai Chiang Mai,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.77966863243239,99.0233906259578,"ถนน เจริญเมือง ท่าศาลา Mueang Chiang Mai District, Chiang Mai 50000, Thailand",Chiang Mai,Mueang Chiang Mai
1648,PP Plus Sukhumvit 71,Watthana Bangkok,- m.,2013.0,1.0,8.0,72.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,13.720942532432392,100.6006270259578,"399 Pridi Banomyong 14 Alley, Phra Khanong Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
1649,PPR Residence,Watthana Bangkok,,2010.0,1.0,5.0,12.0,,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.728827532432392,100.5929748259578,"16 Pridi Banomyong 27 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
1650,Pabhada Silom,Bang Rak Bangkok,,2007.0,1.0,8.0,69.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.722587332432392,100.5236841259578,"111 Pan Rd, Silom, Bang Rak, Bangkok 10500, Thailand",Bangkok,Bang Rak
1651,Palm Condotown 1,Bang Na Bangkok,,2010.0,1.0,8.0,135.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.680714132432392,100.6045137259578,"MJJ3+7RJ ซอย สุขุมวิท 66/1 Bang Na Nuea, Bang Na, Bangkok 10260, Thailand",Bangkok,Bang Na
1652,Palm Pavilion Condominium,Yan Nawa Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.713578242313648,100.55111856629428,"88, 106 Soi Navin, Chong Nonsi, Yan Nawa, Bangkok 10120泰國",Bangkok,Yan Nawa
1653,Palm Pavilion Thepharak,Muang Samut Prakarn Samut Prakarn,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.632818432432392,100.6191047259578,"ว 101 Soi Yen Jai, Thepharak, Mueang Samut Prakan District, Samut Prakan 10270, Thailand",Samut Prakan,Mueang Samut Prakan
1654,Palm Springs Nimman Areca,Muang Chiang Mai Chiang Mai,,,,,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,18.79849817106645,98.9703418928716,"59 Nimmana Haeminda Rd Lane 5, Tambon Su Thep, Mueang Chiang Mai District, Chiang Mai 50200, Thailand",Chiang Mai,Mueang Chiang Mai
1655,Palm Springs Nimman Parlor,Muang Chiang Mai Chiang Mai,,,3.0,8.0,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,18.7984970324324,98.9703432259578,"59 Nimmana Haeminda Rd Lane 5, Tambon Su Thep, Mueang Chiang Mai District, Chiang Mai 50200, Thailand",Chiang Mai,Mueang Chiang Mai
1656,Palm Springs Nimman Phoenix,Muang Chiang Mai Chiang Mai,,,1.0,8.0,70.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,18.7995330324324,98.9705089259578,"ห้วยแก้ว Suthep Alley, Mueang Chiang Mai District, Chiang Mai 50200, Thailand",Chiang Mai,Mueang Chiang Mai
1657,Palm Springs Nimman Royal,Muang Chiang Mai Chiang Mai,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,18.79897283243239,98.9706494259578,"18 Sirimanklajarn Rd, Tambon Su Thep, Mueang Chiang Mai District, Chiang Mai 50200, Thailand",Chiang Mai,Mueang Chiang Mai
1658,Panburi,Bang Rak Bangkok,- m.,2002.0,1.0,22.0,15.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,13.722300132432393,100.5237795259578,"133 Pan Rd, Silom, Bang Rak, Bangkok 10500, Thailand",Bangkok,Bang Rak
1659,Panchalae Boutique Residences,Bang Lamung Chonburi,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,12.892092532432391,100.8744732259578,"46 Jomtien Beach Road, Muang Pattaya, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
1660,Panchasarp Suite Ratchada-Ladprao,Lat Phrao Bangkok,,2005.0,1.0,9.0,156.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.805810071066452,100.6098585928716,"158 ซอย นาคนิวาส 12 Nak Niwat Rd, Lat Phrao, Bangkok 10230, Thailand",Bangkok,Lat Phrao
1661,Pandao Place,Khlong Toei Bangkok,,2008.0,1.0,7.0,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.70323937106645,100.5911222928716,"827 Sukhumvit 50 Aly, Phra Khanong, Khlong Toei, Bangkok 10260, Thailand",Bangkok,Khlong Toei
1662,Pano Ville,Din Daeng Bangkok,,2011.0,1.0,8.0,124.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.799890732432392,100.5735267259578,"21 ซอย วิภาวดีรังสิต 16/43 วิภาวดีรังสิต Din Daeng, Bangkok 10400泰國",Bangkok,Din Daeng
1663,Pansook The Urban Condo,Muang Chiang Mai Chiang Mai,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7999136324324,98.9732634259578,"QXXF+X86, Plubplueng Soi Alley, Tambon Chang Phueak, Mueang Chiang Mai District, Chiang Mai 50300泰國",Chiang Mai,Mueang Chiang Mai
1664,Panya Resort Condominium,Muang Chon Buri Chonburi,,1994.0,3.0,,,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,13.240654371066451,100.9490403928716,"782 ถ. สุขุมวิท Bang Phra, Si Racha District, Chon Buri 20130泰國",Chonburi,Mueang Chonburi
1665,Paradise Beach Residence,Kathu Phuket,,2025.0,7.0,8.0,1152.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.882723671066451,98.2758561928716,"V7MG+38Q, Muen-Ngern Rd, Pa Tong, Kathu District, Phuket 83150泰國",Phuket,Kathu
1666,Paradise Ocean View,Bang Lamung Chonburi,,2013.0,1.0,7.0,48.0,,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,13.010512732432392,100.9281552259578,"Bang Lamung 16 Alley, Pattaya City, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1667,Paradise Park Jomtien Resort,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.887696832432392,100.8862585259578,"77/1 หมู่ที่ 12 Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1668,Parano Condo @ Chiangmai,Muang Chiang Mai Chiang Mai,- m.,2015.0,1.0,8.0,185.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,18.764841732432394,99.0351385259578,"ท่าศาลา Mueang Chiang Mai District, Chiang Mai 50000泰國",Chiang Mai,Mueang Chiang Mai
1669,Parc Exo Kaset - Navamintra,Bueng Kum Bangkok,2.5 m.,2011.0,6.0,8.0,1352.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,13.81173667106645,100.6671855928716,Parc Exo Condominium ซ.นวมินท์ 74 แยก 3-8 ถ.ประเสริฐมนูญกิจ คันนายาว รามอินทรา Bangkok 10230泰國,Bangkok,Bueng Kum
1670,Parc Residence @ Phahol,Bang Khen Bangkok,,2016.0,1.0,8.0,369.0,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,13.889092032432393,100.5987044259578,"2 6 พหลโยธิน Anusawari, Bang Khen, Bangkok 10220泰國",Bangkok,Bang Khen
1671,Park 24,Khlong Toei Bangkok,2.75 m.,2018.0,6.0,28.0,837.0,65.0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,13.72508017106645,100.5656896928716,"70 Sukhumvit 24 Alley, Khlong Tan, Khlong Toei, Bangkok 10110泰國",Bangkok,Khlong Toei
1672,Park Beach,Bang Lamung Chonburi,,1997.0,1.0,36.0,350.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,12.967065271066453,100.8846884928716,"592 ถนน Na Kluea 16 Alley, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1673,Park Condo Dream Buri Ram,Muang Buri Ram Buri Ram,- m.,2018.0,1.0,8.0,226.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,14.98074117106645,103.0741609928716,เลขที่ 218 บุรีรัมย์ - นางรอง เมือง Buri Ram 31000泰國,Buriram,Mueang Buriram
1674,Park Condo Dream Kanchanaburi,Muang Kanchanaburi Kanchanaburi,,,1.0,8.0,215.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,14.00697487106645,99.5437088928716,"2G4V+QFW, Pak Phraek, Mueang Kanchanaburi District, Kanchanaburi 71000泰國",Kanchanaburi,Mueang Kanchanaburi
1675,Park Condo Dream Maesot,Mae Sod Tak,,2017.0,2.0,8.0,270.0,,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,16.721870332432395,98.5836098259578,"91 AH1, Tambon Mae Sot, Mae Sot District, Tak 63110泰國",Tak,Mae Sot
1676,Park Condo Dream Nakhon Ratchasima,Muang Nakhon Ratchasima Nakhon Ratchasima,,2017.0,2.0,8.0,407.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,14.955713832432393,102.0302626259578,"3218 มิตรภาพ Tambon Ban Mai, Mueang Nakhon Ratchasima District, Nakhon Ratchasima 30000泰國",Nakhon Ratchasima,Mueang Nakhon Ratchasima
1677,Park Condo Dream Nakhonsawan,Muang Nakhon Sawan Nakhon Sawan,,2016.0,2.0,8.0,284.0,,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,15.704994332432392,100.1197126259578,"P439+XVW, Nakhon Sawan Tok, Amphoe Mueang Nakhon Sawan, Chang Wat Nakhon Sawan 60000泰國",Nakhon Sawan,Mueang Nakhon Sawan
1678,Park Condo Dream Prachinburi,Sri Maha Pho Prachinburi,,2018.0,2.0,8.0,226.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.898568932432392,101.5766362259578,"888 Tha Tum, Si Maha Phot District, Prachin Buri 25140泰國",Prachinburi,Si Maha Phot
1679,Park Court Sukhumvit 77,Watthana Bangkok,2.7 m.,2017.0,5.0,7.0,70.0,55.0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,13.714490532432391,100.6033157259578,"T77 Sukhumvit 77 Phra Khanong Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
1680,Park Lane Resort,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88970317106645,100.8876067928716,"52/591 หมู่ 12 ซอยวัดบุญกาญจนาราม 5 ตำบล หนองปรือ Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1681,Park Ploenchit,Watthana Bangkok,- m.,1997.0,1.0,19.0,162.0,35.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,13.747182232432392,100.5516055259578,"61 Sukhumvit 1 Alley, Khlong Toei Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
1682,Park Ramindra,Bang Khen Bangkok,- m.,2015.0,1.0,8.0,212.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.853241532432392,100.6362717259578,"เลขที่ 1 Rarm Intra 47 Alley, Tha Raeng, Bang Khen, Bangkok 10220泰國",Bangkok,Bang Khen
1683,Park Royal 2,Bang Lamung Chonburi,,2011.0,1.0,8.0,85.0,40.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,12.919025232432393,100.8694958259578,"163 Phra Tamnak, Pattaya City, Bang Lamung District, Chon Buri 20260泰國",Chonburi,Bang Lamung
1684,Park Royal 3,Bang Lamung Chonburi,,2012.0,2.0,8.0,140.0,40.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,12.910962032432392,100.8629460259578,"519 12 Phra Tamnak, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1685,Park Siri Condo Resort Bangsaen,Muang Chon Buri Chonburi,,2015.0,3.0,8.0,494.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.288921232432392,100.9314678259578,"ซอย 12, Saen Suk, Chon Buri District, Chon Buri 20130泰國",Chonburi,Mueang Chonburi
1686,Park View  Vibhavadi,Lak Si Bangkok,,,17.0,8.0,,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,13.89149997106645,100.5841335928716,Parkview Viphavadi 1 Kampaengphet 6 (Local road) Donmuang Bangkok 10210泰國,Bangkok,Lak Si
1687,Park Village Onnut - Suvarnabhumi,Prawet Bangkok,2.55 m.,2014.0,3.0,8.0,168.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.720619832432392,100.6811330259578,"63/1 On Nut, Bangkok 10250泰國",Bangkok,Prawet
1688,Parque Phutthabucha 48,Thung Khru Bangkok,2.5 m.,2015.0,2.0,8.0,363.0,,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,13.646932132432392,100.4950039259578,"JFWW+Q2C, Phutthabucha 48, Bang Mot, Thung Khru, Bangkok 10140泰國",Bangkok,Thung Khru
1689,Pathumwan Oasis,Pathum Wan Bangkok,,2009.0,1.0,7.0,22.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.748358132432392,100.5272969259578,"56 Rama I Rd, Wang Mai, Pathum Wan, Bangkok 10330泰國",Bangkok,Pathum Wan
1690,Pathumwan Place,Pathum Wan Bangkok,,,1.0,17.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.748694932432391,100.5304084259578,"10330 Phaya Thai Rd, Wang Mai, Pathum Wan, Bangkok 10330泰國",Bangkok,Pathum Wan
1691,Pathumwan Resort,Ratchathewi Bangkok,,1997.0,1.0,39.0,690.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.754611332432392,100.5344973259578,"79 Phaya Thai Rd, Thanon Phaya Thai, Ratchathewi, Bangkok 10400泰國",Bangkok,Ratchathewi
1692,Patong Bay Hill Phase 2,Kathu Phuket,,2021.0,4.0,5.0,199.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,7.877451432432393,98.2987386259578,"V7GX+XFQ, Soi Veerakit, Kathu, Kathu District, Phuket 83150泰國",Phuket,Kathu
1693,Patong Bay Seaview Residence,23 Kathu Phuket,- m.,2022.0,26.0,3.0,454.0,,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,7.906631471066451,98.3051282928716,"W844+M32 Unnamed Road Pa Tong, Kathu District, Phuket 83150泰國",Phuket,Kathu
1694,Patong Loft Condominium,Kathu Phuket,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.902148132432393,98.3081823259578,"507, Apartment #, 39/61 Phrabaramee Rd, Pa Tong, Kathu District, Phuket 83150泰國",Phuket,Kathu
1695,Patong Tower condominium,Kathu Phuket,,2012.0,1.0,31.0,342.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7.891601032432392,98.2956183259578,"110, 130 Thawewong Rd, Pa Tong, Kathu District, Phuket 83150泰國",Phuket,Kathu
1696,Pattanakarn Life Complex,Suan Luang Bangkok,- m.,1994.0,8.0,10.0,,18.0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,13.73842737106645,100.6179524928716,"1339 147 Phatthanakan Rd, Suan Luang, Bangkok 10250泰國",Bangkok,Suan Luang
1697,Pattara Condotown,Muang Chon Buri Chonburi,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.419204332432392,101.0002692259578,"C292+M34, Khlong Tamru, Chon Buri District, Chon Buri 20000泰國",Chonburi,Mueang Chonburi
1698,Pattarapa Place,Bang Sao Thong Samut Prakarn,,,2.0,7.0,,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.59336567106645,100.8294043928716,"Pattarapa Place - Building 2, Bang Sao Thong, Bang Sao Thong District, Samut Prakan 10540泰國",Samut Prakan,Bang Sao Thong
1699,Pattaya Beach,Bang Lamung Chonburi,,1992.0,1.0,14.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12.939041232432391,100.8720540259578,泰國春武里府,Chonburi,Bang Lamung
1700,Pattaya City Resort,Bang Lamung Chonburi,- m.,2016.0,3.0,8.0,192.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,12.928859971066451,100.8786841928716,"218/2-3 Moo 10, Pattaya City, Bang Lamung District, Chon Buri 20260泰國",Chonburi,Bang Lamung
1701,Pattaya Condotel Chain,Bang Lamung Chonburi,,1993.0,1.0,15.0,299.0,,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,12.873779132432391,100.8914225259578,"250/268 Bang Lamung District, Chon Buri 20260泰國",Chonburi,Bang Lamung
1702,Pattaya Del Rey,Bang Lamung Chonburi,- m.,1995.0,1.0,5.0,,,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,13.008888432432393,100.9283273259578,"2W5H+H84, Tambon Bang Lamung, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1703,Pattaya Heights,Bang Lamung Chonburi,,2008.0,1.0,7.0,0.0,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12.918757432432391,100.8696053259578,"144/190 หมู่ 10 Phratamnak 1 Alley, ตำบล หนองปรือ Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1704,Pattaya Hill Resort,Bang Lamung Chonburi,,1991.0,1.0,23.0,245.0,20.0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,12.917423171066453,100.8658004928716,"Phra Tamnak, Pattaya City, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1705,Pattaya Housing Authority,Bang Lamung Chonburi,- m.,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.964383332432392,100.9223970259578,"3240, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1706,Pattaya Klang Center Point,Bang Lamung Chonburi,,2008.0,2.0,27.0,230.0,30.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,12.938308632432392,100.8942401259578,"WVQV+8MH, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1707,Pattaya Plaza Condotel,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.929136232432391,100.9025296259578,"Soi Sukhumvit, Pattaya City, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1708,Pattaya Posh,Bang Lamung Chonburi,,2016.0,1.0,35.0,439.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,12.949884132432391,100.9020391259578,"88 N Pattaya Rd, Pattaya City, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
1709,Pattaya tower,Bang Lamung Chonburi,,2000.0,1.0,9.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12.94473037106645,100.8863981928716,"soi4, 133 m9, N Pattaya Rd, Bang Lamung District, Chon Buri, 泰國",Chonburi,Bang Lamung
