project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi
947,Inter Park Condo,Pluak Daeng Rayong,- m.,2014.0,3.0,8.0,231.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
948,Intercontinental Residences Hua Hin,Hua Hin Prachaubkirikhan,2.6 m.,2021.0,9.0,4.0,238.0,100.0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0
949,Intro Phaholyothin - Pradipat,Phaya Thai Bangkok,- m.,2010.0,1.0,37.0,450.0,35.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
950,Issara Collection Sathorn,Sathon Bangkok,"2.5,2.8,6.10 m.",2017.0,1.0,7.0,33.0,70.0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0
951,Issara@42 Sukhumvit,Khlong Toei Bangkok,- m.,2008.0,1.0,8.0,69.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
952,Itsara Condominium,Bang Kapi Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Ivy Ampio,Din Daeng Bangkok,- m.,2014.0,1.0,29.0,289.0,50.0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
954,Ivy Ratchada,Huai Khwang Bangkok,- m.,2008.0,3.0,8.0,416.0,25.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
955,Ivy Residence Pinklao,Bang Phlat Bangkok,- m.,2010.0,1.0,20.0,187.0,14.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
956,Ivy River,Rat Burana Bangkok,- m.,2009.0,3.0,32.0,1265.0,30.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1
957,Ivy Sathorn 10,Bang Rak Bangkok,,2009.0,1.0,29.0,290.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
958,Ivy Thonglor,Watthana Bangkok,,2010.0,1.0,24.0,447.0,45.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1
959,J C Tower Inthramara,Phaya Thai Bangkok,,1990.0,2.0,7.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
960,J Condo Rama 2,Bang Khun Thian Bangkok,,2018.0,2.0,8.0,158.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
961,J Condo Sathorn-Kanlapaphruek,Bang Khae Bangkok,,2017.0,1.0,25.0,1039.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
962,J.C.Tower,Phaya Thai Bangkok,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
963,J.W. Boulevard Srivara,Wang Thonglang Bangkok,,2008.0,2.0,8.0,253.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
964,J.W. City Ratchada 32,Chatuchak Bangkok,- m.,2009.0,2.0,8.0,154.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
965,J.W. Suite,Lat Phrao Bangkok,,2004.0,5.0,5.0,253.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
966,JC Tower,Watthana Bangkok,,1991.0,2.0,12.0,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
967,JJ Airport Condotel,Thalang Phuket,,2019.0,4.0,7.0,,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
968,JP Smart,Pak Kret Nonthaburi,,2013.0,1.0,8.0,77.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
969,JRY Rama 9,Huai Khwang Bangkok,2.55 m.,2017.0,1.0,8.0,157.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
970,JW Condo,Don Mueang Bangkok,,2017.0,6.0,8.0,673.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
971,JW Station @Ramintra,Min Buri Bangkok,2.7 m.,2019.0,1.0,20.0,275.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
972,Jaran Garden,Phasi Charoen Bangkok,,1995.0,4.0,8.0,518.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
973,Jasmine Grande Residence,Khlong Toei Bangkok,- m.,2013.0,1.0,38.0,413.0,,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0
974,Jewelry Trade Center,Bang Rak Bangkok,- m.,1996.0,1.0,56.0,629.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
975,Jin Wellbeing County,Khlong Luang Pathumthani,- m.,2019.0,5.0,7.0,494.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
976,Jittrapa Place,Huai Khwang Bangkok,,1993.0,1.0,16.0,160.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
977,Johnny Tower,Huai Khwang Bangkok,,2008.0,1.0,13.0,216.0,20.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
978,Jomtien Beach Mountain 6,Bang Lamung Chonburi,,2013.0,1.0,6.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
979,Jomtien Beach Mountain 7,Bang Lamung Chonburi,,2015.0,1.0,8.0,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
980,Jomtien Beach Paradise,Bang Lamung Chonburi,,1997.0,1.0,27.0,410.0,25.0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1
981,Jomtien Beach Penthouses,Bang Lamung Chonburi,,2010.0,1.0,7.0,60.0,,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1
982,Jomtien Bech Condominium,Bang Lamung Chonburi,,,3.0,20.0,0.0,,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1
983,Jomtien Condotel,Bang Lamung Chonburi,,1986.0,2.0,12.0,0.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
984,Jomtien Hills Resort,Bang Lamung Chonburi,,2000.0,1.0,8.0,,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
985,Jomtien Plaza Condotel,Bang Lamung Chonburi,,1990.0,2.0,25.0,284.0,15.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
986,Jomtien Plaza Residence,Bang Lamung Chonburi,,,2.0,6.0,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
987,Jomtien Sweet Condotel 1,Bang Lamung Chonburi,,2012.0,1.0,6.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,Jomtien Thip Condotel,Bang Lamung Chonburi,,1991.0,1.0,,,,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
989,Juldis Mansion,Ratchathewi Bangkok,- m.,1988.0,1.0,8.0,373.0,,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
990,Juldis River Mansion,Phra Nakhon Bangkok,,1996.0,1.0,16.0,,45.0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
991,K K Khon Kaen,Muang Khon Kaen Khon Kaen,,,1.0,6.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,K Line Mansion,Muang Nonthaburi Nonthaburi,,2017.0,1.0,11.0,106.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
993,KALM Penthouse,Huai Khwang Bangkok,2.85 m.,2019.0,1.0,7.0,16.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1
994,KAVE TU,Khlong Luang Pathumthani,2.4 m.,2021.0,4.0,8.0,1016.0,47.0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0
995,KAVE Town Space,Khlong Luang Pathumthani,2.4 m.,2020.0,4.0,8.0,1073.0,47.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
996,KAWA HAUS,Watthana Bangkok,2.7 m.,2020.0,3.0,7.0,546.0,67.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1
997,KEEN Centre Sriracha,Si Racha Chonburi,2.7 m.,2020.0,1.0,38.0,625.0,60.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1
998,KES Ratchada,Din Daeng Bangkok,2.4 m.,2016.0,1.0,8.0,70.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
999,KHUN by YOO inspired by Starck,Watthana Bangkok,3 m.,2018.0,1.0,27.0,148.0,130.0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
1000,Kallista Mansion,Watthana Bangkok,- m.,1997.0,1.0,34.0,84.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0
1001,Kamala Regent,Kathu Phuket,- m.,2009.0,4.0,5.0,79.0,35.0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1
1002,Kanta Mansion,Khlong Toei Bangkok,- m.,1992.0,1.0,9.0,14.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
1003,Kanyarat Lake View,Muang Khon Kaen Khon Kaen,,,1.0,14.0,235.0,30.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0
1004,Kaohom  Condominium Khuagnakhon,Muang Lampang Lamphang,,2015.0,,7.0,79.0,,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1005,Kaohom  Condominium Kongta,Muang Lampang Lamphang,,2015.0,,7.0,79.0,28.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1006,Kaps Creative,Klaeng Rayong,,1993.0,,,27.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1007,Karolyn Court,Pathum Wan Bangkok,,1992.0,1.0,18.0,18.0,,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1
1008,Karon Butterfly,Muang Phuket Phuket,,2014.0,5.0,3.0,116.0,,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
1009,Kaset Residence,Chatuchak Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,Kata Ocean View,Muang Phuket Phuket,,2015.0,,7.0,,,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1
1011,Katalina Residence,Bang Lamung Chonburi,,2009.0,1.0,5.0,38.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1012,Kave Ava,Khlong Luang Pathumthani,,2023.0,5.0,8.0,1291.0,,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0
1013,Kave Condo,Khlong Luang Pathumthani,2.40 m.,2016.0,3.0,8.0,589.0,,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1
1014,Kave Mutant Salaya,Phuttha Mon Thon Nakhon Pathom,"2.5,4.8 m.",2022.0,3.0,7.0,588.0,58.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
1015,Kave Pop Salaya,Phuttha Mon Thon Nakhon Pathom,2.7 m.,2024.0,2.0,2.0,237.0,,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0
1016,Kave Seed Kaset,Bang Khen Bangkok,,2024.0,3.0,8.0,600.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
1017,Kave Town Island,Khlong Luang Pathumthani,,2024.0,7.0,8.0,1770.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1018,Kave Town Shift,Khlong Luang Pathumthani,,2021.0,4.0,8.0,1073.0,,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
1019,Kave town colony,Khlong Luang Pathumthani,,2022.0,4.0,8.0,1083.0,49.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1020,Ken Attitude Rattanathibet,Muang Nonthaburi Nonthaburi,4.7 m.,2022.0,3.0,31.0,583.0,,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0
1021,Kensington Condominium Sukhumvit 107 Bearing Station,Muang Samut Prakarn Samut Prakarn,2.4 m.,2013.0,1.0,8.0,167.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1022,Kensington Kaset Campus,Chatuchak Bangkok,2.45 m.,2018.0,1.0,15.0,448.0,40.0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1023,Kensington Laemchabang - Sriracha,Si Racha Chonburi,2.4 m.,2017.0,2.0,8.0,399.0,,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0
1024,Kensington Pahol - Kaset,Chatuchak Bangkok,2.40 m.,2017.0,2.0,8.0,229.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1025,Kensington Place,Lak Si Bangkok,- m.,,1.0,17.0,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1026,Kensington Place Khao Yai,Pak Chong Nakhon Ratchasima,,2017.0,5.0,2.0,32.0,30.0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
1027,Kensington Rayong 1,"[Kensington ระยอง 1 , 2, Origin Smart City Rayong 1 , 2]","[1 Bedroom (23.20 - 32.0 sq.m.), 1 Bedroom Plus (35.70 - 36.10 sq.m.)]",,,4.0,8.0,,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1028,Kensington Sukhumvit - Theparak,Muang Samut Prakarn Samut Prakarn,2.58 m.,2020.0,1.0,38.0,1318.0,,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1029,Keskamol Condotown 2,Bueng Kum Bangkok,,,3.0,5.0,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1030,Keyne,Khlong Toei Bangkok,2.85 m.,2013.0,1.0,28.0,216.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1031,Khao Lam Home,Muang Chon Buri Chonburi,,,,8.0,77.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1032,Kiarti Thanee City Mansion,Watthana Bangkok,,1996.0,1.0,22.0,118.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
1033,Kieng Talay,Bang Lamung Chonburi,,1988.0,1.0,15.0,418.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
1034,Kirasup Mansion Ville,Khan Na Yao Bangkok,,2018.0,1.0,12.0,,,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
1035,Kirthana Residence,Watthana Bangkok,,2015.0,1.0,7.0,23.0,,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0
1036,Klangkrung Resort,Din Daeng Bangkok,,2006.0,6.0,8.0,443.0,30.0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
1037,Klao Siam Condominium,Phaya Thai Bangkok,,1984.0,1.0,11.0,290.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1038,Klass Langsuan,Pathum Wan Bangkok,,2015.0,1.0,8.0,110.0,,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0
1039,Klass Sarasin-Rajdamri,Pathum Wan Bangkok,,2017.0,1.0,8.0,68.0,,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1040,Klass Siam,Pathum Wan Bangkok,,2017.0,1.0,8.0,79.0,,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1041,Klass Silom,Bang Rak Bangkok,,2014.0,1.0,8.0,176.0,60.0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1042,KnightsBridge Collage Sukhumvit 107,Muang Samut Prakarn Samut Prakarn,2.6 m.,2020.0,1.0,28.0,304.0,55.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0
1043,KnightsBridge Sky River Ocean,Muang Samut Prakarn Samut Prakarn,2.7 m.,2016.0,1.0,32.0,466.0,38.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0
1044,KnightsBridge Space Sukhumvit - Rama 4,Khlong Toei Bangkok,4.2 m.,2024.0,1.0,32.0,380.0,75.0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0
1045,Knightsbridge Collage Ramkhamhaeng,Bang Kapi Bangkok,3 m.,2020.0,1.0,25.0,682.0,45.0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1046,Knightsbridge Duplex Tiwanon,Muang Nonthaburi Nonthaburi,,2018.0,1.0,25.0,373.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1047,Knightsbridge Phaholyothin Interchange,Bang Khen Bangkok,2.55 m.,2019.0,1.0,14.0,726.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1048,Knightsbridge Prime Onnut,Watthana Bangkok,3 m.,2020.0,1.0,47.0,600.0,55.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
1049,Knightsbridge Prime Ratchayothin,Chatuchak Bangkok,3 m.,2020.0,1.0,35.0,333.0,60.0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1
1050,Knightsbridge Prime Sathorn,Sathon Bangkok,"2.6,4.4 m.",2019.0,1.0,43.0,726.0,55.0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
1051,Knightsbridge Skycity Saphanmai,Bang Khen Bangkok,2.40 m.,2017.0,1.0,15.0,490.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1052,Knightsbridge Space Rama 9,Din Daeng Bangkok,4.2 m.,2021.0,1.0,27.0,325.0,68.0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
1053,Knightsbridge Space Ratchayothin,Chatuchak Bangkok,"4.2,4.5 m.",2021.0,1.0,33.0,488.0,68.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1054,Knightsbridge Sukhumvit - Thepharak,Muang Samut Prakarn Samut Prakarn,2.8 m.,2021.0,1.0,35.0,474.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1055,Knightsbridge kaset - society,Chatuchak Bangkok,3 m.,2020.0,2.0,20.0,332.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1056,Knightsbridge the Ocean Sriracha,Si Racha Chonburi,2.6 m.,2018.0,1.0,36.0,722.0,45.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0
1057,Knightsridge Bearing,Bang Na Bangkok,2.4 m.,2015.0,1.0,25.0,276.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0
1058,Kraam Sukhumvit 26,Khlong Toei Bangkok,3 m.,2019.0,1.0,29.0,128.0,100.0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0
1059,Krisda Golden Condotel Cliff & Park,Sattahip Chonburi,,1996.0,1.0,34.0,230.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1060,Krungthep Thani Tower,Khlong Toei Bangkok,,1998.0,1.0,27.0,76.0,,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0
1061,Kulapapruek City Plus Sakon Nakhon,Muang Sakon Nakhon Sakon Nakhon,,2015.0,2.0,7.0,158.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1062,Kulapapruek Grand Chiang Rai,Muang Chiang Rai Chiang Rai,,2016.0,2.0,5.0,258.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1063,Kulapapruek Grand Ubon Ratchathani,Muang Ubon Ratchathani Ubon Ratchathani,,2014.0,2.0,8.0,374.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1064,Kulapapruek Lakeview khonkaen,Muang Khon Kaen Khon Kaen,,2014.0,3.0,8.0,237.0,,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1065,Kuruthanee Grand Condo,Bang Phlat Bangkok,,2010.0,2.0,5.0,126.0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1066,L Loft Ratchada 19,Chatuchak Bangkok,2.40 m.,2014.0,1.0,8.0,70.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1067,L Style,Huai Khwang Bangkok,,2014.0,1.0,8.0,167.0,45.0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1068,L.A. Residence,38-40 Watthana Bangkok,- m.,2011.0,1.0,8.0,25.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
1069,LA CASITA,Hua Hin Prachaubkirikhan,2.50 m.,2019.0,4.0,8.0,705.0,50.0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1
1070,LA HABANA,Hua Hin Prachaubkirikhan,2.50 m.,2020.0,4.0,8.0,652.0,50.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1
1071,LANDMARK AT KASETSART TSH STATION,Lak Si Bangkok,,2024.0,3.0,19.0,437.0,,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1072,LAVIQ Sukhumvit 57,Watthana Bangkok,3.00 m.,2019.0,1.0,33.0,235.0,80.0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
1073,LERT UBON SKY LIFE TOWER,Chatuchak Bangkok,,2010.0,1.0,15.0,65.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1074,LIB Ladprao 20,Chatuchak Bangkok,- m.,2013.0,1.0,8.0,175.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1075,LIB Ramkhamhaeng 43/1,Wang Thonglang Bangkok,2.45 m.,2013.0,1.0,8.0,229.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1076,LK Legend,Bang Lamung Chonburi,,2010.0,4.0,6.0,279.0,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
1077,LUMPINI PLACE Chaengwattana - Pakkred Station,Pak Kret Nonthaburi,,2024.0,1.0,26.0,536.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1078,LUMPINI VILLE ONNUT - PHATTHANAKAN,Prawet Bangkok,2.4 m.,2014.0,7.0,7.0,1594.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1079,LYSS Condominium Ratchayothin,Chatuchak Bangkok,2.60 m.,2019.0,1.0,8.0,171.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1080,La Cascade,Watthana Bangkok,,1994.0,1.0,30.0,56.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1081,La Citta Delre Thonglor 16,Watthana Bangkok,2.7 m.,2020.0,2.0,8.0,51.0,,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
1082,La Citta Penthouse,Watthana Bangkok,,2014.0,1.0,7.0,35.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0
1083,La Maison  Phaholyothin 24,Chatuchak Bangkok,,1996.0,1.0,21.0,366.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,La Maison 25,Phaya Thai Bangkok,,2004.0,1.0,9.0,196.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1085,La Maison Ruamrudee,Pathum Wan Bangkok,,1991.0,1.0,14.0,30.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,La Maison Sukhumvit 22,Khlong Toei Bangkok,,,1.0,13.0,35.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,La Royale Beach Pattaya,Sattahip Chonburi,,2010.0,1.0,34.0,144.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1088,La Salle Park,Bang Na Bangkok,,2006.0,4.0,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,La Santir Condo,Bang Lamung Chonburi,,2015.0,1.0,29.0,523.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1090,La Vie En Rose Place,Khlong Toei Bangkok,2.7 m.,2007.0,2.0,7.0,78.0,50.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0
1091,La residenza,Watthana Bangkok,,1995.0,1.0,8.0,42.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
1092,Ladda Condo View,Si Racha Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,Ladda Place Condo Sriracha,Si Racha Chonburi,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1094,Ladda Plus Sriracha,Si Racha Chonburi,2.60-2.80 m.,2016.0,2.0,21.0,733.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1095,Laddawan Mansion,Muang Phitsanulok Phitsanulok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,Laemchabang Tower,Si Racha Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,Laguna Bay,Bang Lamung Chonburi,,2013.0,1.0,8.0,,,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
1098,Laguna Bay 2,Bang Lamung Chonburi,,2016.0,1.0,8.0,156.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
1099,Laguna Beach Resort 2,Bang Lamung Chonburi,- m.,2014.0,4.0,8.0,1100.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1100,Laguna Beach Resort 3 The Maldives,Bang Lamung Chonburi,,2017.0,7.0,8.0,1750.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
