unit_type_id,project_id,project_name,unit_type
5520,2671,The Light Suanluang,1 Bedroom  (34.90 - 40.12 sq.m.)
5521,2671,The Light Suanluang,2 Bedroom (63.31 - 68.85 sq.m.)
5522,2671,The Light Suanluang,Penthouse (103.43 sq.m.)
5523,2672,The Link Advance,1 Bedroom (40.20 - 51.70 sq.m.)
5524,2672,The Link Advance,2 Bedroom (68.60 - 78.70 sq.m.)
5525,2673,The Link Sukhumvit 50,2 Bedrooms (63.40 sq.m.)
5526,2673,The Link Sukhumvit 50,Studio (33.10 sq.m.)
5527,2673,The Link Sukhumvit 50,1 Bedroom (40.20 - 51.70 sq.m.)
5528,2674,The Link Sukhumvit 64,Studio (30.0 sq.m.)
5529,2674,The Link Sukhumvit 64,1 Bedroom  (30.80 - 39.40 sq.m.)
5530,2674,The Link Sukhumvit 64,2 Bedroom (50.30 - 70.80 sq.m.)
5531,2675,The Link Vano Sukhumvit 64,1 Bedroom (30.0 sq.m.)
5532,2675,The Link Vano Sukhumvit 64,2 Bedroom (60.0 sq.m.)
5533,2676,The Living Condo Bang Saen,No information
5534,2677,The Living Condo Sriracha,2 Bedroom (55.0 sq.m.)
5535,2677,The Living Condo Sriracha,1 Bedroom  (45.0 sq.m.)
5536,2677,The Living Condo Sriracha,Studio (30.0 sq.m.)
5537,2678,The Living Plus,No information
5538,2679,The Living Tower Sukhumvit 64/1,No information
5539,2680,The Loft Beach Bangsaen,No information
5540,2681,The Lofts Asoke,2 Bedrooms (74.0 - 87.0 sq.m.)
5541,2681,The Lofts Asoke,Duplex (76.0 - 145.0 sq.m.)
5542,2681,The Lofts Asoke,1 Bedroom (35.0 - 49.0 sq.m.)
5543,2682,The Lofts Ekkamai,No information
5544,2683,The Lofts Phratumnak,No information
5545,2684,The Lofts Silom,Simplex (45.50 - 84.50 sq.m.)
5546,2684,The Lofts Silom,High Ceiling Hybrid (32.0 - 58.50 sq.m.)
5547,2684,The Lofts Silom,Duplex (108.50 - 113.50 sq.m.)
5548,2684,The Lofts Silom,Penthouse (358.0 sq.m.)
5549,2685,The Lofts Yennakart,No information
5550,2686,The Log 3,Studio (28.0 sq.m.)
5551,2687,The Log @ Sukhumvit 101/1,No information
5552,2688,The Lumpini 24,2 Bedrooms (53.50 - 109.0 sq.m.)
5553,2688,The Lumpini 24,1 Bedroom (26.0 - 99.50 sq.m.)
5554,2688,The Lumpini 24,3 Bedrooms (124.0 - 164.0 sq.m.)
5555,2689,The MOST Itsaraphap,1 Bedroom (28.0 sq.m.)
5556,2689,The MOST Itsaraphap,Studio (23.50 sq.m.)
5557,2689,The MOST Itsaraphap,2 Bedrooms (54.0 sq.m.)
5558,2690,The Madison,2 Bedroom (115.0 - 152.0 sq.m.)
5559,2690,The Madison,Penthouse (272.0 - 279.0 sq.m.)
5560,2690,The Madison,3 Bedroom (168.0 - 224.0 sq.m.)
5561,2691,The Magnet,No information
5562,2692,The Majestic Jomtien,No information
5563,2693,The Maple @Ratchada 19,No information
5564,2694,The Maple Ratchada-Ladprao,2 Bedroom (43.67 sq.m.)
5565,2694,The Maple Ratchada-Ladprao,1 Bedroom (26.46 - 36.20 sq.m.)
5566,2695,The Maple Sathon-Narathiwat,No information
5567,2696,The Mark Ratchada - Airport Link,1 Bedroom (33.70 - 42.0 sq.m.)
5568,2696,The Mark Ratchada - Airport Link,Studio (31.40 sq.m.)
5569,2696,The Mark Ratchada - Airport Link,3 Bedrooms (105.0 - 138.0 sq.m.)
5570,2696,The Mark Ratchada - Airport Link,2 Bedrooms (56.50 - 58.75 sq.m.)
5571,2697,The Master Centrium Asoke-Sukhumvit,3 Bedroom (240.35 sq.m.)
5572,2697,The Master Centrium Asoke-Sukhumvit,1 Bedroom (94.05 sq.m.)
5573,2697,The Master Centrium Asoke-Sukhumvit,2 Bedroom (166.15 sq.m.)
5574,2698,The Master Sathorn Executive,3 Bedroom (N/A sq.m.)
5575,2698,The Master Sathorn Executive,1 Bedroom (N/A sq.m.)
5576,2698,The Master Sathorn Executive,2 Bedroom (N/A sq.m.)
5577,2699,The Matt Sathorn - Thapra 1,1 Bedroom Extra (34.0 sq.m.)
5578,2699,The Matt Sathorn - Thapra 1,2 Bedrooms (58.0 - 60.0 sq.m.)
5579,2699,The Matt Sathorn - Thapra 1,1 Bedroom Plus (31.0 - 43.0 sq.m.)
5580,2699,The Matt Sathorn - Thapra 1,1 Bedroom (30.0 sq.m.)
5581,2700,The Matt Sukhumvit 101/1,1 Bedroom Extra (41.0 sq.m.)
5582,2700,The Matt Sukhumvit 101/1,1 Bedroom Plus (32.0 sq.m.)
5583,2700,The Matt Sukhumvit 101/1,1 Bedroom Exclusive (38.0 sq.m.)
5584,2700,The Matt Sukhumvit 101/1,1 Bedroom (26.0 - 27.0 sq.m.)
5585,2700,The Matt Sukhumvit 101/1,Studio Exclusive (25.0 - 27.0 sq.m.)
5586,2700,The Matt Sukhumvit 101/1,2 Bedroom Extra (53.0 - 55.0 sq.m.)
5587,2700,The Matt Sukhumvit 101/1,Studio (21.0 sq.m.)
5588,2701,The Met Sathorn,2 Bedroom (93.0 - 103.0 sq.m.)
5589,2701,The Met Sathorn,3 Bedroom (193.0 - 220.0 sq.m.)
5590,2701,The Met Sathorn,4 Bedroom (N/A sq.m.)
5591,2701,The Met Sathorn,Penthouse (N/A sq.m.)
5592,2702,The Metropolis Samrong Interchange,2 Bedroom (52.0 - 53.0 sq.m.)
5593,2702,The Metropolis Samrong Interchange,1 Bedroom (35.0 - 45.0 sq.m.)
5594,2702,The Metropolis Samrong Interchange,Studio  (28.0 sq.m.)
5595,2703,The Miami Bangpu,Beach Front Villa  (34.10 - 41.50 sq.m.)
5596,2703,The Miami Bangpu,Garden Villa (25.0 sq.m.)
5597,2704,The Midd Bangyai,1 Bedroom (29.24 - 29.68 sq.m.)
5598,2705,The Momento Tiwanon,Type A (28.0 sq.m.)
5599,2705,The Momento Tiwanon,Type B (21.0 sq.m.)
5600,2706,The Mona Vale Phetkasem 39,No information
5601,2707,The Monument Sanampao,2 Bedrooms (73.50 - 89.25 sq.m.)
5602,2707,The Monument Sanampao,Penthouse (138.25 - 140.25 sq.m.)
5603,2707,The Monument Sanampao,1 Bedroom (46.25 - 57.70 sq.m.)
5604,2708,The Monument Thonglor,Duplex Penthouse (662.0 sq.m.)
5605,2708,The Monument Thonglor,Penthouse (508.75 - 520.75 sq.m.)
5606,2709,The Mountain Eakmongkol,No information
5607,2710,The Muse,No information
5608,2711,The Muve Bangkhae,1 Bedroom (24.0 - 24.25 sq.m.)
5609,2711,The Muve Bangkhae,1 Bedroom Plus (35.25 - 35.50 sq.m.)
5610,2712,The Natural Place Suite,1 Bedroom (37.0 sq.m.)
5611,2712,The Natural Place Suite,2 Bedroom (85.0 sq.m.)
5612,2713,The Near Residence,1 Bedroom (33.50 - 58.50 sq.m.)
5613,2714,The Nest Chula - Samyan,1 Bedroom Plus (36.77 sq.m.)
5614,2714,The Nest Chula - Samyan,2 Bedrooms (43.30 - 49.39 sq.m.)
5615,2714,The Nest Chula - Samyan,1 Bedroom (21.14 - 36.74 sq.m.)
5616,2715,The Nest Ploenchit,1 Bedroom  (36.60 - 46.62 sq.m.)
5617,2715,The Nest Ploenchit,Studio (27.50 sq.m.)
5618,2715,The Nest Ploenchit,2 Bedroom (66.70 sq.m.)
5619,2716,The Nest Resident,No information
5620,2717,The Nest Sukhumvit 22,Studio (24.0 sq.m.)
5621,2717,The Nest Sukhumvit 22,1 Bedroom  (27.50 - 33.0 sq.m.)
5622,2717,The Nest Sukhumvit 22,2 Bedrooms (41.0 - 56.50 sq.m.)
5623,2718,The Nest Sukhumvit 64,1 Bedroom (22.70 - 37.80 sq.m.)
5624,2718,The Nest Sukhumvit 64,2 Bedrooms (45.80 - 47.0 sq.m.)
5625,2718,The Nest Sukhumvit 64,1 Bedroom Plus (36.70 - 43.0 sq.m.)
5626,2718,The Nest Sukhumvit 64,studio (22.70 - 24.0 sq.m.)
5627,2719,The Nest Sukhumvit 71,2 Bedrooms (44.51 - 47.22 sq.m.)
5628,2719,The Nest Sukhumvit 71,2 Bedrooms Plus (41.52 sq.m.)
5629,2719,The Nest Sukhumvit 71,1 Bedroom (24.69 - 33.35 sq.m.)
5630,2720,The Next 1,1 Bedroom (32.0 sq.m.)
5631,2720,The Next 1,2 Bedroom (60.0 sq.m.)
5632,2721,The Next 2,2 Bedrooms (60.0 sq.m.)
5633,2721,The Next 2,1 Bedroom (32.0 sq.m.)
5634,2722,The Next 3,2 Bedrooms (60.0 sq.m.)
5635,2722,The Next 3,1 Bedroom (32.0 sq.m.)
5636,2723,The Next Garden Mix,1 Bedroom 1 Bathroom (44.75 - 46.0 sq.m.)
5637,2723,The Next Garden Mix,1+1 Bedroom (55.25 - 57.50 sq.m.)
5638,2723,The Next Garden Mix,2 Bedroom  (61.50 - 74.0 sq.m.)
5639,2724,The Next Garden Suite,No information
5640,2725,The Next Ladprao,No information
5641,2726,The Next Living,2 Bedroom (45.0 sq.m.)
5642,2726,The Next Living,Studio (30.0 sq.m.)
5643,2727,The Next Sukhumvit 52,2 Bedroom (72.0 - 105.0 sq.m.)
5644,2727,The Next Sukhumvit 52,1 Bedroom (43.0 - 62.0 sq.m.)
5645,2727,The Next Sukhumvit 52,Studio (30.0 sq.m.)
5646,2728,The Niche Citi Ladprao 130,1 Bedroom  (N/A sq.m.)
5647,2728,The Niche Citi Ladprao 130,Studio (N/A sq.m.)
5648,2729,The Niche ID Ladprao - Wang Hin,No information
5649,2730,The Niche ID Ladprao 130,Studio (28.0 sq.m.)
5650,2730,The Niche ID Ladprao 130,2 Bedroom (54.0 sq.m.)
5651,2730,The Niche ID Ladprao 130,1 Bedroom  (N/A sq.m.)
5652,2731,The Niche Ladprao 48,No information
5653,2732,The Niche Mono Bangna Phase 1,1 Bedroom (30.0 - 47.0 sq.m.)
5654,2733,The Niche Mono Bangna Phase 2,1 Bedroom (24.0 - 42.0 sq.m.)
5655,2734,The Niche Ratchada - Huay Kwang,No information
5656,2735,The Niche Sukhumvit 49,1 Bedroom (32.50 sq.m.)
5657,2735,The Niche Sukhumvit 49,2 Bedroom (63.17 sq.m.)
5658,2736,The Niche Taksin,No information
5659,2737,The Niche id Rama 2,1 Bedroom (28.0 - 35.0 sq.m.)
5660,2738,The Nigh Condo Ngamwongwan,No information
5661,2739,The Nigh Condo Pinklao-Charan,2 Bedrooms (46.0 - 46.65 sq.m.)
5662,2739,The Nigh Condo Pinklao-Charan,1 Bedroom (23.30 - 31.85 sq.m.)
5663,2740,The Nimman By Palm Spring,Type B (37.45 sq.m.)
5664,2740,The Nimman By Palm Spring,Type E (42.11 sq.m.)
5665,2740,The Nimman By Palm Spring,Type C (32.16 sq.m.)
5666,2740,The Nimman By Palm Spring,Type D (40.22 sq.m.)
5667,2740,The Nimman By Palm Spring,Type A (29.39 sq.m.)
5668,2741,The Nimmana,No information
5669,2742,The Nine Condo,No information
5670,2743,The Ninth Place,No information
5671,2744,The North Park Bangsean,No information
5672,2745,The Oasis,No information
5673,2746,The Ocean Pearl,No information
5674,2747,The Oleander,2 Bedroom (N/A sq.m.)
5675,2747,The Oleander,1 Bedroom (60.0 sq.m.)
5676,2747,The Oleander,5 Bedroom (325.0 sq.m.)
5677,2747,The Oleander,4 Bedroom (N/A sq.m.)
5678,2747,The Oleander,3 Bedroom (N/A sq.m.)
5679,2748,The One Chiang Mai,Studio (24.50 - 26.50 sq.m.)
5680,2748,The One Chiang Mai,1 Bedroom (33.0 - 44.50 sq.m.)
5681,2748,The One Chiang Mai,2 Bedrooms (42.0 - 85.0 sq.m.)
5682,2749,The One Naiharn,No information
5683,2750,The One Plus @ Hua Mark 20,1 Bedroom (29.0 - 32.0 sq.m.)
5684,2751,The One Plus @ Srinakarindra,1 Bedroom (29.0 - 41.0 sq.m.)
5685,2751,The One Plus @ Srinakarindra,2 Bedrooms (39.0 - 51.0 sq.m.)
5686,2751,The One Plus @ Srinakarindra,Studio (28.0 - 30.0 sq.m.)
5687,2752,The One Plus D,No information
5688,2753,The One Plus Grand Ramkhamhaeng,2 Bedrooms (45.0 sq.m.)
5689,2753,The One Plus Grand Ramkhamhaeng,Studio (28.0 - 29.0 sq.m.)
5690,2753,The One Plus Grand Ramkhamhaeng,1 Bedroom (28.0 - 29.0 sq.m.)
5691,2754,The Orient Resort and Spa,Studio  (25.0 sq.m.)
5692,2754,The Orient Resort and Spa,2 Bedroom (70.0 sq.m.)
5693,2754,The Orient Resort and Spa,1 Bedroom (N/A sq.m.)
5694,2755,The Oriental Beach Condominium,1 Bedroom (61.88 sq.m.)
5695,2755,The Oriental Beach Condominium,3 Bedroom (122.0 - 184.0 sq.m.)
5696,2755,The Oriental Beach Condominium,2 Bedroom (N/A sq.m.)
5697,2755,The Oriental Beach Condominium,Penthouse (203.0 - 321.0 sq.m.)
5698,2756,The Origin Central Phuket,No information
5699,2757,The Origin Ladprao 15,1 Bedroom Plus (35.0 - 36.0 sq.m.)
5700,2757,The Origin Ladprao 15,1 Bedroom (CLOSET) (24.50 - 25.0 sq.m.)
5701,2757,The Origin Ladprao 15,1 Bedroom M (26.50 - 0.0 sq.m.)
5702,2757,The Origin Ladprao 15,2 Bedroom (45.50 - 0.0 sq.m.)
5703,2758,The Origin Phahol - Saphanmai,1 Bedroom B2  (26.0 - 0.0 sq.m.)
5704,2758,The Origin Phahol - Saphanmai,1 Bedroom Smart Closet (26.0 - 0.0 sq.m.)
5705,2758,The Origin Phahol - Saphanmai,2 Bedroom BP4 (41.50 - 0.0 sq.m.)
5706,2758,The Origin Phahol - Saphanmai,1 Bedroom B1 (23.50 - 0.0 sq.m.)
5707,2758,The Origin Phahol - Saphanmai,1 Bedroom Plus BP1 (34.0 - 0.0 sq.m.)
5708,2758,The Origin Phahol - Saphanmai,2 Bedroom BP3 (49.0 - 0.0 sq.m.)
5709,2758,The Origin Phahol - Saphanmai,1 Bedroom DUO (30.0 - 0.0 sq.m.)
5710,2758,The Origin Phahol - Saphanmai,2 Bedroom DUO (48.50 - 0.0 sq.m.)
5711,2759,The Origin Plug & Play Ramintra,Duo Space (21.50 - 33.0 sq.m.)
5712,2759,The Origin Plug & Play Ramintra,Simplex (21.50 - 33.0 sq.m.)
5713,2760,The Origin Ram 209 Interchange,Studio (22.0 - 0.0 sq.m.)
5714,2760,The Origin Ram 209 Interchange,1 Bedroom Plus (30.0 - 34.0 sq.m.)
5715,2760,The Origin Ram 209 Interchange,1 Bedroom (26.0 - 0.0 sq.m.)
5716,2761,The Origin Ramintra 83 Station,1 Bedroom (22.50 - 34.50 sq.m.)
5717,2762,The Origin Ratchada - Ladprao,1 Bedroom (24.50 - 36.0 sq.m.)
5718,2762,The Origin Ratchada - Ladprao,2 Bedrooms (50.0 - 54.50 sq.m.)
5719,2763,The Origin Sukhumvit 105,1 Bedroom Plus (31.50 - 32.50 sq.m.)
5720,2763,The Origin Sukhumvit 105,2 Bedrooms (44.0 - 44.50 sq.m.)
5721,2763,The Origin Sukhumvit 105,Studio (22.50 - 24.0 sq.m.)
5722,2763,The Origin Sukhumvit 105,1 Bedroom (27.0 sq.m.)
5723,2764,The Oscar Phetkasem 58,1 Bedroom (24.0 - 35.0 sq.m.)
5724,2765,The Paint Ngamwongwan 22,1 Bedroom (28.0 - 36.50 sq.m.)
5725,2765,The Paint Ngamwongwan 22,2 Bedrooms (42.0 - 74.0 sq.m.)
5726,2765,The Paint Ngamwongwan 22,Studio  (23.20 - 24.20 sq.m.)
5727,2766,The Paint Palette,1 Bedroom TYPE A (29.30 sq.m.)
5728,2766,The Paint Palette,1 Bedroom TYPE C (31.50 sq.m.)
5729,2766,The Paint Palette,1 Bedroom TYPE A1 (29.30 sq.m.)
5730,2766,The Paint Palette,1 Bedroom TYPE D (38.70 sq.m.)
5731,2766,The Paint Palette,1 Bedroom TYPE E (44.50 sq.m.)
5732,2766,The Paint Palette,1 Bedroom TYPE F (44.80 sq.m.)
5733,2766,The Paint Palette,1 Bedroom TYPE B (29.80 sq.m.)
5734,2767,The Palm Wongamat Beach Pattaya,1 Bedroom  (N/A sq.m.)
5735,2767,The Palm Wongamat Beach Pattaya,2 Bedroom (N/A sq.m.)
5736,2767,The Palm Wongamat Beach Pattaya,Studio (N/A sq.m.)
5737,2768,The Pano,3 Bedrooms (130.0 - 246.0 sq.m.)
5738,2768,The Pano,Penthouse (545.0 - 659.0 sq.m.)
5739,2768,The Pano,1 Bedroom (58.0 - 72.0 sq.m.)
5740,2768,The Pano,2 Bedrooms (102.0 - 138.0 sq.m.)
5741,2768,The Pano,Villa (457.0 - 579.0 sq.m.)
5742,2768,The Pano,4 Bedrooms (239.0 - 246.0 sq.m.)
5743,2768,The Pano,Duplex (278.0 - 342.0 sq.m.)
5744,2769,The Panora Pattaya,1 Bedroom (32.57 - 37.27 sq.m.)
5745,2769,The Panora Pattaya,Studio (30.82 sq.m.)
5746,2769,The Panora Pattaya,2 Bedrooms (78.55 sq.m.)
5747,2770,The Panora Phuket,No information
5748,2771,The Paradise Residence 1,2 Bedrooms (N/A sq.m.)
5749,2771,The Paradise Residence 1,Studio (N/A sq.m.)
5750,2772,The Parco Sathorn,Penthouse (211.0 - 229.0 sq.m.)
5751,2772,The Parco Sathorn,2 Bedroom (75.0 - 122.0 sq.m.)
5752,2772,The Parco Sathorn,1 Bedroom (63.0 sq.m.)
5753,2773,The Park @ Prachachuen,No information
5754,2774,The Park Chidlom,No information
5755,2775,The Park Jomtien,No information
5756,2776,The Parkland Bangna,2 Bedrooms (50.0 sq.m.)
5757,2776,The Parkland Bangna,1 Bedroom (37.0 sq.m.)
5758,2777,The Parkland Charan - Pinklao,2 Bedrooms (45.0 - 75.0 sq.m.)
5759,2777,The Parkland Charan - Pinklao,1 Bedroom (30.0 - 45.0 sq.m.)
5760,2777,The Parkland Charan - Pinklao,Studio  (24.0 sq.m.)
5761,2778,The Parkland Grand Asoke-Phetchaburi,2 Bedroom (53.70 - 61.70 sq.m.)
5762,2778,The Parkland Grand Asoke-Phetchaburi,1 Bedroom (35.0 - 40.0 sq.m.)
5763,2779,The Parkland Grand Taksin,1 Bedroom (29.0 - 42.0 sq.m.)
5764,2779,The Parkland Grand Taksin,2 Bedroom (50.90 - 61.60 sq.m.)
5765,2780,The Parkland Lite sukhumvit - paknam,1 Bedroom (28.0 - 31.0 sq.m.)
5766,2781,The Parkland Ngamwongwan - Khae Rai,2 Bedroom (44.0 sq.m.)
5767,2781,The Parkland Ngamwongwan - Khae Rai,1 Bedroom  (30.0 - 35.0 sq.m.)
5768,2781,The Parkland Ngamwongwan - Khae Rai,Studio (25.0 - 28.0 sq.m.)
5769,2782,The Parkland Phetkaseam 56,Studio (25.0 - 25.50 sq.m.)
5770,2782,The Parkland Phetkaseam 56,2 Bedrooms (48.50 - 62.0 sq.m.)
5771,2782,The Parkland Phetkaseam 56,1 Bedroom (26.50 - 37.50 sq.m.)
5772,2783,The Parkland Phetkasem,2 Bedroom  (50.0 - 60.0 sq.m.)
5773,2783,The Parkland Phetkasem,1 Bedroom (30.0 - 35.0 sq.m.)
5774,2784,The Parkland Phetkasem - Thapra,2 Bedroom (47.0 - 62.50 sq.m.)
5775,2784,The Parkland Phetkasem - Thapra,1 Bedroom (26.0 - 40.50 sq.m.)
5776,2785,The Parkland Ratchada - Thapra,Studio (N/A sq.m.)
5777,2785,The Parkland Ratchada - Thapra,1 Bedroom  (N/A sq.m.)
5778,2785,The Parkland Ratchada - Thapra,2 Bedroom (N/A sq.m.)
5779,2786,The Parkland Ratchada - Wongsawang,1 Bedroom (30.0 - 39.50 sq.m.)
5780,2786,The Parkland Ratchada - Wongsawang,2 Bedroom (44.0 - 126.0 sq.m.)
5781,2787,The Parkland Rayong,1 Bedroom (30.0 - 35.0 sq.m.)
5782,2787,The Parkland Rayong,2 Bedroom (43.50 sq.m.)
5783,2788,The Parkland Srinakarin,1 Bedroom (34.09 - 66.97 sq.m.)
5784,2788,The Parkland Srinakarin,2 Bedroom (57.0 - 101.36 sq.m.)
5785,2789,The Parkland Srinakarin Lakeside,2 Bedroom (51.0 sq.m.)
5786,2789,The Parkland Srinakarin Lakeside,1 Bedroom (35.0 - 60.50 sq.m.)
5787,2790,The Parkland Taksin - Thapra,Studio (27.50 sq.m.)
5788,2790,The Parkland Taksin - Thapra,2 Bedroom (61.50 sq.m.)
5789,2790,The Parkland Taksin - Thapra,1 Bedroom  (N/A sq.m.)
5790,2791,The Patio Bangsaen,1 Bedroom  (36.0 - 45.0 sq.m.)
5791,2791,The Patio Bangsaen,2 Bedrooms (65.0 sq.m.)
5792,2791,The Patio Bangsaen,Studio (26.0 sq.m.)
5793,2792,The Patio Seaview,2 Bedroom (73.0 sq.m.)
5794,2792,The Patio Seaview,1 Bedroom  (30.0 - 50.0 sq.m.)
5795,2792,The Patio Seaview,Studio (26.0 - 29.0 sq.m.)
5796,2793,The Peak @ Ratchada - Huay Kwang,No information
5797,2794,The Peak Condo,No information
5798,2795,The Peak Sukhumvit 15,No information
5799,2796,The Peak Towers Pattaya,2 Bedroom (N/A sq.m.)
5800,2796,The Peak Towers Pattaya,1 Bedroom (N/A sq.m.)
5801,2796,The Peak Towers Pattaya,Studio (N/A sq.m.)
5802,2797,The Pelican Krabi,3 Bedroom Suite (190.0 sq.m.)
5803,2797,The Pelican Krabi,2 Bed Pool Suite (144.0 sq.m.)
5804,2797,The Pelican Krabi,2 Bedroom Suite (144.0 sq.m.)
5805,2797,The Pelican Krabi,1 Bed Pool Suite (81.0 sq.m.)
5806,2797,The Pelican Krabi,1 Bedroom Suite (81.0 sq.m.)
5807,2797,The Pelican Krabi,Pool Suite Ocean View (144.0 sq.m.)
5808,2798,The Piano Condo,No information
5809,2799,The Pillar Sukhumvit 71,2 Bedrooms (117.0 - 226.0 sq.m.)
5810,2799,The Pillar Sukhumvit 71,1 Bedroom (116.0 sq.m.)
5811,2800,The Pine Hua Hin,No information
5812,2801,The Pixels Cape Panwa Condo,No information
5813,2802,The Place Pratumnak,No information
5814,2803,The Plantation,4 Bedrooms (N/A sq.m.)
5815,2803,The Plantation,2 Bedrooms (N/A sq.m.)
5816,2803,The Plantation,1 Bedroom (N/A sq.m.)
5817,2803,The Plantation,3 Bedrooms (N/A sq.m.)
5818,2804,The Platinum,1 Bedroom  (73.0 sq.m.)
5819,2804,The Platinum,2 Bedroom (117.0 sq.m.)
5820,2804,The Platinum,Studio (45.0 sq.m.)
5821,2805,The Plenary Sathorn,No information
5822,2806,"The Plus Chiangmai A,B",No information
5823,2807,The Point,No information
5824,2808,The Point Condo\xa0Rungsit - Klong 6,Studio (26.0 sq.m.)
5825,2809,The Point Ladprao 19,1 Bedroom  (N/A sq.m.)
5826,2809,The Point Ladprao 19,Studio (N/A sq.m.)
5827,2810,The Point Pratumnak,No information
5828,2811,The Politan Aqua,1 Bedroom (24.0 - 30.0 sq.m.)
5829,2811,The Politan Aqua,2 Bedroom (60.0 sq.m.)
5830,2812,The Politan Breeze,2 Bedrooms (43.0 - 60.0 sq.m.)
5831,2812,The Politan Breeze,1 Bedroom (29.0 sq.m.)
5832,2813,The Politan Rive,1 Bedroom (24.50 - 30.50 sq.m.)
5833,2813,The Politan Rive,2 Bedroom (50.0 sq.m.)
5834,2813,The Politan Rive,2 Bedrooms corner (60.0 sq.m.)
5835,2814,The Prague,No information
5836,2815,The President Charan - Yaek Fai Chai Station,2 Bedrooms (49.80 sq.m.)
5837,2815,The President Charan - Yaek Fai Chai Station,Studio (25.40 - 25.20 sq.m.)
5838,2815,The President Charan - Yaek Fai Chai Station,1 Bedroom (29.20 - 32.20 sq.m.)
5839,2815,The President Charan - Yaek Fai Chai Station,1 Bedroom Plus (33.80 - 34.90 sq.m.)
5840,2816,The President Phetkasem–Bangkhae,2 Bedroom (52.0 sq.m.)
5841,2816,The President Phetkasem–Bangkhae,1 Bedroom (30.0 - 42.0 sq.m.)
5842,2817,The President Sathorn - Ratchaphruek,2 Bedroom (50.0 - 60.0 sq.m.)
5843,2817,The President Sathorn - Ratchaphruek,1 Bedroom (30.0 - 34.50 sq.m.)
5844,2818,The President Sathorn - Ratchaphruek 2,2 Bedroom (50.0 - 62.0 sq.m.)
5845,2818,The President Sathorn - Ratchaphruek 2,1 Bedroom (30.0 - 35.0 sq.m.)
5846,2819,The President Sathorn - Ratchaphruek 3,1 Bedroom (30.0 - 34.50 sq.m.)
5847,2819,The President Sathorn - Ratchaphruek 3,2 Bedroom (50.0 sq.m.)
5848,2820,The President Sukhumvit,1 Bedroom (33.0 - 47.0 sq.m.)
5849,2820,The President Sukhumvit,2 Bedrooms (43.0 - 52.0 sq.m.)
5850,2821,The President Sukhumvit - Samutprakarn,1 Bedroom Plus (35.0 sq.m.)
5851,2821,The President Sukhumvit - Samutprakarn,2 Bedrooms (52.0 sq.m.)
5852,2821,The President Sukhumvit - Samutprakarn,1 Bedroom (27.0 - 32.0 sq.m.)
5853,2822,The Prestige 49,No information
5854,2823,The Pride Pattaya,1 Bedroom (33.11 - 60.99 sq.m.)
5855,2823,The Pride Pattaya,2 Bedroom (61.55 - 85.76 sq.m.)
5856,2824,The Prime 11 Sukhumvit 11,Penthouse (353.0 sq.m.)
5857,2824,The Prime 11 Sukhumvit 11,2 Bedrooms (N/A sq.m.)
5858,2824,The Prime 11 Sukhumvit 11,1 Bedroom (N/A sq.m.)
5859,2824,The Prime 11 Sukhumvit 11,Studio (34.44 sq.m.)
5860,2824,The Prime 11 Sukhumvit 11,3 Bedrooms (N/A sq.m.)
5861,2825,The Prime Suites,No information
5862,2826,The Prio Signature Condo Chiangmai,2 Bedroom (57.30 - 77.65 sq.m.)
5863,2826,The Prio Signature Condo Chiangmai,Duplex (49.07 - 63.43 sq.m.)
5864,2826,The Prio Signature Condo Chiangmai,1 Bedroom (28.65 - 38.43 sq.m.)
5865,2827,The Privacy Jatujak,2 Bedrooms (45.0 - 53.0 sq.m.)
5866,2827,The Privacy Jatujak,LOFT (30.0 - 31.0 sq.m.)
5867,2827,The Privacy Jatujak,1 Bedroom (26.0 - 33.50 sq.m.)
5868,2828,The Privacy Ladprao - Sena,2 Bedrooms (45.0 sq.m.)
5869,2828,The Privacy Ladprao - Sena,1 Bedroom (22.50 - 26.0 sq.m.)
5870,2829,The Privacy Ngamwongwan,2 Bedroom (50.0 sq.m.)
5871,2829,The Privacy Ngamwongwan,1 Bedroom (28.0 - 33.0 sq.m.)
5872,2830,The Privacy Pracha Uthit - Suksawat,2 Bedroom (50.0 sq.m.)
5873,2830,The Privacy Pracha Uthit - Suksawat,1 Bedroom (24.0 - 33.0 sq.m.)
5874,2831,The Privacy Rama 9,2 Bedroom Combine (46.0 sq.m.)
5875,2831,The Privacy Rama 9,1 Bedroom   (22.75 - 26.25 sq.m.)
5876,2831,The Privacy Rama 9,1 Bedroom Plus (34.25 - 37.50 sq.m.)
5877,2832,The Privacy Ratchada - Sutthisan,2 Bedroom (50.0 sq.m.)
5878,2832,The Privacy Ratchada - Sutthisan,1 Bedroom (28.0 - 42.0 sq.m.)
5879,2833,The Privacy Rewadee,1 Bedroom (28.0 - 33.0 sq.m.)
5880,2833,The Privacy Rewadee,2 Bedroom (50.0 sq.m.)
5881,2834,The Privacy Taopoon Interchange,1 Bedroom (26.50 - 29.50 sq.m.)
5882,2834,The Privacy Taopoon Interchange,Studio (22.25 - 22.50 sq.m.)
5883,2834,The Privacy Taopoon Interchange,2 Bedrooms (49.25 - 50.25 sq.m.)
5884,2834,The Privacy Taopoon Interchange,1 Bedroom Plus (34.50 sq.m.)
5885,2835,The Privacy Thaphra Interchange,1 Bedroom Plus (34.50 sq.m.)
5886,2835,The Privacy Thaphra Interchange,2 Bedrooms (49.50 sq.m.)
