project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi
88,Amanta Lumpini,Sathon Bangkok,,2009.0,1.0,61.0,286.0,40.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
89,Amanta Ratchada,Din Daeng Bangkok,,2006.0,3.0,8.0,250.0,30.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
90,Amaranta Residence,Huai Khwang Bangkok,,2018.0,1.0,8.0,159.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0
91,Amari Residence Huahin,Hua Hin Prachaubkirikhan,,,,7.0,,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
92,Amari Residences Pattaya,Bang Lamung Chonburi,,2013.0,1.0,35.0,279.0,30.0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
93,Amari Residences Phuket,Kathu Phuket,2.4 m.,2015.0,1.0,3.0,148.0,80.0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0
94,Amata Miracle Condo,Muang Chon Buri Chonburi,,,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Amazon Residence Pattaya,Bang Lamung Chonburi,2.80 m.,2015.0,4.0,8.0,795.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0
96,Amber by Eastern Star,Muang Nonthaburi Nonthaburi,,2017.0,1.0,37.0,563.0,,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
97,Anantara Baan Rajprasong,Pathum Wan Bangkok,,2009.0,1.0,34.0,220.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1
98,Ananya Beachfront Naklua,Bang Lamung Chonburi,,2008.0,4.0,5.0,95.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
99,Ananya Beachfront Wong Amat,Bang Lamung Chonburi,,2008.0,2.0,5.0,95.0,40.0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1
100,Andaman Riviera,Thalang Phuket,,2023.0,1.0,8.0,165.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
101,Angket Condominium,Bang Lamung Chonburi,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Angket Pavillian,Muang Chiang Mai Chiang Mai,,,1.0,12.0,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
103,Anil Sathorn 12,Bang Rak Bangkok,3 m.,2022.0,1.0,42.0,222.0,95.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0
104,Anna Condo Bang Phlu,Bang Yai Nonthaburi,- m.,2015.0,7.0,7.0,546.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
105,Anna Condo Ladprao,Bang Kapi Bangkok,,,,,,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
106,Anusoawaree Condominium,Phaya Thai Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Apple Sukhumvit - Bearing,Muang Samut Prakarn Samut Prakarn,- m.,2012.0,2.0,7.0,131.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
108,Arcadia Beach Continental,Bang Lamung Chonburi,,2019.0,5.0,8.0,1350.0,40.0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1
109,Arcadia Beach Resort,Bang Lamung Chonburi,,2017.0,4.0,8.0,1104.0,40.0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
110,Arcadia Center Suites,Bang Lamung Chonburi,,2022.0,1.0,8.0,260.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
111,Arcadia Millennium Tower,Bang Lamung Chonburi,,2021.0,1.0,46.0,803.0,40.0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1
112,Arcadia Tower,Watthana Bangkok,,1989.0,1.0,12.0,22.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
113,Aree Place Phahonyothin,Phaya Thai Bangkok,,2007.0,1.0,10.0,250.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
114,Aree Place Sukhumvit 26,Khlong Toei Bangkok,,1996.0,1.0,8.0,101.0,,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
115,Arise Condo Mahidol,Muang Chiang Mai Chiang Mai,,2020.0,10.0,5.0,380.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
116,Art @ Patong,Kathu Phuket,,2011.0,,,172.0,,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
117,Art @ Thonglor 25,Watthana Bangkok,2.5 m.,2014.0,1.0,8.0,102.0,55.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
118,Art on the Hill,Bang Lamung Chonburi,- m.,2013.0,1.0,8.0,159.0,39.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
119,Artemis Sukhumvit 77,Suan Luang Bangkok,,2016.0,1.0,30.0,673.0,40.0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
120,Artisan Ratchada,Huai Khwang Bangkok,2.6 m.,2020.0,4.0,32.0,1337.0,45.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1
121,Arunothai Condo,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Arunroj Tower,Khlong Toei Bangkok,,1987.0,1.0,30.0,50.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Asa Ayuthaya - Rojana,Bang Pa-In Phra Nakhon Sri Ayutthaya,2.5 m.,2019.0,1.0,8.0,242.0,40.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
124,Asa Garden,Khlong Toei Bangkok,,,1.0,,73.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Asakan City Ramkhamhaeng 186,Min Buri Bangkok,,,3.0,29.0,2427.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
126,Asakan Place Ladprao 85,Wang Thonglang Bangkok,,2013.0,9.0,,479.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
127,Asakan Place Ramkhamhaeng - Wongwean,Saphan Sung Bangkok,,2013.0,2.0,6.0,479.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
128,Asakan Place Ramkhamhaeng 105/1,Bang Kapi Bangkok,,2003.0,9.0,8.0,0.0,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
129,Asakan Place Srinakarindra,Suan Luang Bangkok,,2019.0,1.0,36.0,1024.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
130,Ascott Sathorn,Sathon Bangkok,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Asean Condominium 1,Hat Yai Songkhla,- m.,2003.0,1.0,8.0,133.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Asean city resort,Hat Yai Songkhla,- m.,2014.0,1.0,25.0,618.0,,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
133,Asher  Ratchada,Huai Khwang Bangkok,2.4 m.,2019.0,1.0,8.0,117.0,42.0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
134,Asher Sutthisan,Huai Khwang Bangkok,2.4 m.,2019.0,1.0,78.0,78.0,49.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
135,Ashton Asoke,Watthana Bangkok,- m.,2017.0,1.0,51.0,783.0,,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
136,Ashton Asoke - Rama 9,Din Daeng Bangkok,- m.,2020.0,2.0,46.0,599.0,,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0
137,Ashton Chula - Silom,Bang Rak Bangkok,2.7 m.,2018.0,1.0,56.0,1182.0,65.0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
138,Ashton Morph 38,Khlong Toei Bangkok,- m.,2012.0,1.0,32.0,199.0,50.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
139,Ashton Residence 41,Watthana Bangkok,"2.8,4.8 m.",2017.0,2.0,8.0,79.0,110.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0
140,Ashton Silom,Bang Rak Bangkok,"2.8,3.2,3.5 m.",2019.0,1.0,48.0,428.0,85.0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
141,Asoke Place,Watthana Bangkok,,1996.0,1.0,40.0,344.0,35.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
142,Asoke Tower,Watthana Bangkok,,1986.0,1.0,28.0,99.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Aspen Lasalle,Bang Na Bangkok,2.4 m.,2017.0,2.0,8.0,425.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
144,Aspire  Pinklao - Arunammarin,Bangkok Noi Bangkok,,2023.0,2.0,5.0,396.0,55.0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1
145,Aspire Asoke - Ratchada,Din Daeng Bangkok,2.50 m.,2020.0,6.0,8.0,1025.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
146,Aspire Erawan,Muang Samut Prakarn Samut Prakarn,2.55 m.,2017.0,1.0,31.0,1576.0,33.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0
147,Aspire Erawan Prime,Muang Samut Prakarn Samut Prakarn,- m.,2021.0,1.0,30.0,1275.0,,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
148,Aspire Ladprao 113,Bang Kapi Bangkok,2.5 m.,2016.0,1.0,8.0,270.0,68.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
149,Aspire Ngamwongwan,Lak Si Bangkok,2.5 m.,2012.0,2.0,28.0,1458.0,35.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0
150,Aspire Onnut Station,Khlong Toei Bangkok,,2023.0,1.0,37.0,696.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
151,Aspire Rama 4,Khlong Toei Bangkok,2.5 m.,2012.0,1.0,32.0,1427.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0
152,Aspire Rama 9,Huai Khwang Bangkok,2.5 m.,2014.0,2.0,23.0,663.0,35.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
153,Aspire Ratchada - Wongsawang,Bang Sue Bangkok,2.50 m.,2016.0,1.0,27.0,1232.0,38.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
154,Aspire Ratchayothin,Chatuchak Bangkok,,2024.0,3.0,8.0,633.0,,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0
155,Aspire Rattanathibet,Muang Nonthaburi Nonthaburi,- m.,2014.0,1.0,24.0,541.0,40.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
156,Aspire Rattanathibet 2,Muang Nonthaburi Nonthaburi,2.50 m.,2015.0,2.0,25.0,1428.0,40.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
157,Aspire Sathorn - Ratchapruek,Phasi Charoen Bangkok,2.55 m.,2018.0,1.0,33.0,1049.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
158,Aspire Sathorn - Taksin (Brick Zone),Thon Buri Bangkok,2.55 m.,2015.0,2.0,8.0,364.0,55.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
159,Aspire Sathorn - Taksin (Copper Zone),Chom Thong Bangkok,2.55 m.,2016.0,1.0,21.0,613.0,45.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
160,Aspire Sathorn - Taksin (Timber Zone),Thon Buri Bangkok,,2015.0,1.0,25.0,546.0,40.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
161,Aspire Sathorn - Thapra,Thon Buri Bangkok,2.55 m.,2016.0,1.0,30.0,1219.0,38.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
162,Aspire Srinakarin,Prawet Bangkok,- m.,2012.0,2.0,7.0,330.0,35.0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
163,Aspire Sukhumvit - Onnut,Suan Luang Bangkok,2.6 m.,2019.0,3.0,8.0,553.0,57.0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
164,Aspire Sukhumvit - Rama 4,Khlong Toei Bangkok,,2025.0,1.0,38.0,1325.0,45.0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
165,Aspire Sukhumvit 48,Khlong Toei Bangkok,- m.,2014.0,2.0,25.0,837.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
166,Aspire Udon Thani,Muang Udon Thani Udon Thani,- m.,2015.0,2.0,8.0,413.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
167,Aspire Wutthakat,Thon Buri Bangkok,2.5 m.,2016.0,1.0,8.0,166.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
168,Astra Sky River,Muang Chiang Mai Chiang Mai,,2022.0,1.0,17.0,520.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
169,Astro Chaeng Wattana,Pak Kret Nonthaburi,,2013.0,1.0,37.0,484.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
170,At First Sight,Muang Saraburi Saraburi,- m.,2017.0,1.0,16.0,288.0,,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
171,At The Tree Condominium,Muang Phuket Phuket,,2015.0,1.0,5.0,,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
172,Athenee Residence,Pathum Wan Bangkok,,2008.0,1.0,41.0,219.0,40.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
173,Atlantis Condo Resort Pattaya,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Atmoz Bangna,Bang Na Bangkok,,2022.0,5.0,8.0,1101.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
175,Atmoz Chaengwattana,Pak Kret Nonthaburi,2.4 m.,2020.0,3.0,8.0,625.0,49.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
176,Atmoz Flow Minburi,Min Buri Bangkok,,2022.0,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Atmoz Ladprao 15,Chatuchak Bangkok,2.4 m.,2020.0,3.0,8.0,570.0,45.0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0
178,Atmoz Ladprao 71,Lat Phrao Bangkok,2.40 m.,2019.0,4.0,8.0,740.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
179,Atmoz Ratchada - Huaikwang,Wang Thonglang Bangkok,2.4 m.,2020.0,3.0,8.0,595.0,49.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0
180,Atrium Phahol - Suthisarn,Phaya Thai Bangkok,- m.,2009.0,1.0,8.0,156.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
181,Atta\xa0Lakeside Resort Suite,Pak Chong Nakhon Ratchasima,2.8 m.,,9.0,5.0,243.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
182,Attitude BU,Khlong Luang Pathumthani,2.40 m.,2020.0,3.0,8.0,544.0,45.0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1
183,Aue Pracha Condotown,Lat Phrao Bangkok,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
184,August Charoenkrung 80,Bang Kho Laem Bangkok,,2014.0,2.0,8.0,406.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
185,Aurora Pratumnak,Bang Lamung Chonburi,,2017.0,1.0,8.0,127.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
186,Autumn Hua Hin,Hua Hin Prachaubkirikhan,2.6 m.,2014.0,2.0,7.0,192.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
187,Avatara jomtien,Bang Lamung Chonburi,- m.,2009.0,1.0,7.0,30.0,35.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
188,Avenue 61,Watthana Bangkok,,2005.0,2.0,7.0,79.0,35.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
189,Avenue Residence,Bang Lamung Chonburi,,2010.0,1.0,8.0,228.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1
190,B - Loft Lite Sukhumvit 115,Muang Samut Prakarn Samut Prakarn,2.45 m.,2019.0,1.0,8.0,78.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
191,B - Loft Sukhumvit 107,Muang Samut Prakarn Samut Prakarn,2.40 m.,2018.0,1.0,8.0,59.0,50.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
192,B - Loft Sukhumvit 109,Muang Samut Prakarn Samut Prakarn,- m.,2021.0,1.0,8.0,175.0,38.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
193,B - Loft Sukhumvit 115,Muang Samut Prakarn Samut Prakarn,2.4 m.,2015.0,1.0,8.0,202.0,38.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
194,B Campus,Muang Nonthaburi Nonthaburi,2.4 m.,2015.0,1.0,8.0,206.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
195,B Condo,Bang Plee Samut Prakarn,- m.,2012.0,2.0,8.0,404.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
196,B Loft lite sukhumvit 107,Muang Samut Prakarn Samut Prakarn,,2019.0,1.0,8.0,79.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
197,B Republic,Phra Khanong Bangkok,,2014.0,2.0,8.0,353.0,38.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
198,B-Live Tiwanon,Pak Kret Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,B.R. Condo,Bang Kapi Bangkok,,1991.0,2.0,10.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,BANGKAE CITY,Bang Khae Bangkok,,2003.0,3.0,8.0,900.0,,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
201,BEACHFRONT BLISS,Thalang Phuket,,2023.0,1.0,3.0,96.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
202,BLU Diamond Cha Am - Hua Hin,Cha-Am Petchburi,2.6 m.,2016.0,2.0,21.0,491.0,40.0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0
203,BRIXTON Pet & Play Sukhumvit 107,Muang Samut Prakarn Samut Prakarn,- m.,2021.0,3.0,7.0,237.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
204,BROMPTON Pet Friendly Sukhumvit 107,Muang Samut Prakarn Samut Prakarn,2.65 m.,,1.0,7.0,78.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
205,BTS Residence,Chatuchak Bangkok,,2014.0,1.0,25.0,302.0,,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1
206,Baan  Aue Arthorn Chiang Mai (Pha Tan),Muang Chiang Mai Chiang Mai,- m.,,,5.0,1500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Baan Ananda,Watthana Bangkok,,2007.0,1.0,7.0,28.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
208,Baan Aua Arthorn Hua Hin 3,Hua Hin Prachaubkirikhan,- m.,2013.0,,5.0,1008.0,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
209,Baan Aua Arthorn Thatumnak,Nakhon Chai Sri Nakhon Pathom,- m.,,,5.0,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
210,Baan Aua Artorn Rattanathibet (Thaeat),Muang Nonthaburi Nonthaburi,- m.,,,5.0,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
211,Baan Aue Arthorn Pracha Niwet,Muang Nonthaburi Nonthaburi,- m.,,,5.0,1560.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Baan Bang Saray,Sattahip Chonburi,,2015.0,2.0,8.0,372.0,,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1
213,Baan Bodin,Wang Thonglang Bangkok,,2005.0,5.0,5.0,300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Baan Chaan Talay,Cha-Am Petchburi,,2009.0,,4.0,175.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
215,Baan Chan,Watthana Bangkok,,1988.0,3.0,8.0,96.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
216,Baan Chao Praya,Khlong San Bangkok,,1994.0,1.0,31.0,478.0,,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0
217,Baan Chaytalay Rayong,Muang Rayong Rayong,,,1.0,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
218,Baan Chom Dao Condominium,Suan Luang Bangkok,,1998.0,2.0,8.0,301.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Baan Eua Ar Thorn Chiang Mai (Nong Hoi),Muang Chiang Mai Chiang Mai,- m.,,,5.0,1040.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Baan Eua Ar Thorn Kha Jon Wit,Muang Samut Prakarn Samut Prakarn,- m.,2012.0,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Baan Eua Ar Thorn Nonthaburi (Wad Ku 2),Pak Kret Nonthaburi,- m.,2010.0,,5.0,480.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Baan Eua Ar Thorn Raminthra (Khu Bon),Bang Khen Bangkok,- m.,2013.0,,5.0,,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
223,Baan Eua Ar Thorn Rom Klao,Lat Krabang Bangkok,- m.,2007.0,,5.0,,,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
224,Baan Eua Ar Thorn Suvarnabhumi 2 (Bangna),Bang Plee Samut Prakarn,- m.,,,5.0,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
225,Baan Eua Arthorn Saimai,Sai Mai Bangkok,- m.,2010.0,53.0,5.0,2344.0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
226,Baan I-Talay,Muang Chon Buri Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Baan Imm Aim Hua Hin,Hua Hin Prachaubkirikhan,,,1.0,8.0,172.0,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
228,Baan Karnkanok 3,Muang Chiang Mai Chiang Mai,,2013.0,1.0,5.0,67.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
229,Baan Kasemsan 1,Pathum Wan Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Baan Kiang Fah,Hua Hin Prachaubkirikhan,,2015.0,1.0,26.0,616.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0
231,Baan Klang Krung Siam - Pathumwan,Ratchathewi Bangkok,,2007.0,2.0,26.0,580.0,,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0
232,Baan Kluai Nam Thai,Khlong Toei Bangkok,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Baan Koo Kiang Hua Hin,Hua Hin Prachaubkirikhan,,2014.0,2.0,8.0,256.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
234,Baan Kun Koey Hua Hin,Hua Hin Prachaubkirikhan,,2013.0,2.0,8.0,302.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
235,Baan Lux - Sathon,Yan Nawa Bangkok,- m.,2012.0,1.0,5.0,18.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
236,Baan Mai Khao Phuket,Thalang Phuket,,2015.0,9.0,3.0,206.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
237,Baan Mitra,Watthana Bangkok,,1991.0,1.0,12.0,20.0,,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
238,Baan Na Varang,Pathum Wan Bangkok,,1998.0,1.0,24.0,95.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Baan Navatara,Bueng Kum Bangkok,,2010.0,6.0,8.0,1019.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
240,Baan Nonsee,Sathon Bangkok,,1999.0,1.0,20.0,64.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Baan Nub Kluen,Hua Hin Prachaubkirikhan,,,8.0,7.0,180.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
242,Baan Nuntaporn,Khlong Luang Pathumthani,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
