unit_type_id,project_id,project_name,unit_type
5855,2822,The President Phetkasem–Bangkhae,1 Bedroom (30.0 - 42.0 sq.m.)
5856,2822,The President Phetkasem–Bangkhae,2 Bedroom (52.0 sq.m.)
5857,2823,The President Sathorn - Ratchaphruek,2 Bedroom (50.0 - 60.0 sq.m.)
5858,2823,The President Sathorn - Ratchaphruek,1 Bedroom (30.0 - 34.50 sq.m.)
5859,2824,The President Sathorn - Ratchaphruek 2,2 Bedroom (50.0 - 62.0 sq.m.)
5860,2824,The President Sathorn - Ratchaphruek 2,1 Bedroom (30.0 - 35.0 sq.m.)
5861,2825,The President Sathorn - Ratchaphruek 3,2 Bedroom (50.0 sq.m.)
5862,2825,The President Sathorn - Ratchaphruek 3,1 Bedroom (30.0 - 34.50 sq.m.)
5863,2826,The President Sukhumvit,1 Bedroom (33.0 - 47.0 sq.m.)
5864,2826,The President Sukhumvit,2 Bedrooms (43.0 - 52.0 sq.m.)
5865,2827,The President Sukhumvit - Samutprakarn,2 Bedrooms (52.0 sq.m.)
5866,2827,The President Sukhumvit - Samutprakarn,1 Bedroom (27.0 - 32.0 sq.m.)
5867,2827,The President Sukhumvit - Samutprakarn,1 Bedroom Plus (35.0 sq.m.)
5868,2828,The Prestige 49,No information
5869,2829,The Pride Pattaya,2 Bedroom (61.55 - 85.76 sq.m.)
5870,2829,The Pride Pattaya,1 Bedroom (33.11 - 60.99 sq.m.)
5871,2830,The Prime 11 Sukhumvit 11,Penthouse (353.0 sq.m.)
5872,2830,The Prime 11 Sukhumvit 11,3 Bedrooms (N/A sq.m.)
5873,2830,The Prime 11 Sukhumvit 11,Studio (34.44 sq.m.)
5874,2830,The Prime 11 Sukhumvit 11,1 Bedroom (N/A sq.m.)
5875,2830,The Prime 11 Sukhumvit 11,2 Bedrooms (N/A sq.m.)
5876,2831,The Prime Suites,No information
5877,2832,The Prio Signature Condo Chiangmai,Duplex (49.07 - 63.43 sq.m.)
5878,2832,The Prio Signature Condo Chiangmai,2 Bedroom (57.30 - 77.65 sq.m.)
5879,2832,The Prio Signature Condo Chiangmai,1 Bedroom (28.65 - 38.43 sq.m.)
5880,2833,The Privacy Jatujak,2 Bedrooms (45.0 - 53.0 sq.m.)
5881,2833,The Privacy Jatujak,LOFT (30.0 - 31.0 sq.m.)
5882,2833,The Privacy Jatujak,1 Bedroom (26.0 - 33.50 sq.m.)
5883,2834,The Privacy Ladprao - Sena,2 Bedrooms (45.0 sq.m.)
5884,2834,The Privacy Ladprao - Sena,1 Bedroom (22.50 - 26.0 sq.m.)
5885,2835,The Privacy Ngamwongwan,1 Bedroom (28.0 - 33.0 sq.m.)
5886,2835,The Privacy Ngamwongwan,2 Bedroom (50.0 sq.m.)
5887,2836,The Privacy Pracha Uthit - Suksawat,2 Bedroom (50.0 sq.m.)
5888,2836,The Privacy Pracha Uthit - Suksawat,1 Bedroom (24.0 - 33.0 sq.m.)
5889,2837,The Privacy Rama 9,1 Bedroom   (22.75 - 26.25 sq.m.)
5890,2837,The Privacy Rama 9,2 Bedroom Combine (46.0 sq.m.)
5891,2837,The Privacy Rama 9,1 Bedroom Plus (34.25 - 37.50 sq.m.)
5892,2838,The Privacy Ratchada - Sutthisan,1 Bedroom (28.0 - 42.0 sq.m.)
5893,2838,The Privacy Ratchada - Sutthisan,2 Bedroom (50.0 sq.m.)
5894,2839,The Privacy Rewadee,1 Bedroom (28.0 - 33.0 sq.m.)
5895,2839,The Privacy Rewadee,2 Bedroom (50.0 sq.m.)
5896,2840,The Privacy Taopoon Interchange,1 Bedroom Plus (34.50 sq.m.)
5897,2840,The Privacy Taopoon Interchange,2 Bedrooms (49.25 - 50.25 sq.m.)
5898,2840,The Privacy Taopoon Interchange,Studio (22.25 - 22.50 sq.m.)
5899,2840,The Privacy Taopoon Interchange,1 Bedroom (26.50 - 29.50 sq.m.)
5900,2841,The Privacy Thaphra Interchange,1 Bedroom Plus (34.50 sq.m.)
5901,2841,The Privacy Thaphra Interchange,1 Bedroom (24.50 - 26.50 sq.m.)
5902,2841,The Privacy Thaphra Interchange,2 Bedrooms (49.50 sq.m.)
5903,2842,The Privacy Tiwanon,2 Bedroom (50.0 sq.m.)
5904,2842,The Privacy Tiwanon,1 Bedroom (28.0 - 33.0 sq.m.)
5905,2843,The Private @ Sutthisan,1 Bedroom  (49.92 sq.m.)
5906,2843,The Private @ Sutthisan,Studio (34.48 sq.m.)
5907,2844,The Private Condo,No information
5908,2845,The Private Paradise,2 Bedroom (52.72 - 53.86 sq.m.)
5909,2845,The Private Paradise,1 Bedroom (31.89 - 42.26 sq.m.)
5910,2846,The Private Residence Rajdamri,2 Bedrooms (126.0 - 163.0 sq.m.)
5911,2846,The Private Residence Rajdamri,4 Bedrooms (245.0 sq.m.)
5912,2846,The Private Residence Rajdamri,1 Bedroom (70.0 - 88.0 sq.m.)
5913,2847,The Prive Ratchadapisek 30,Studio (N/A sq.m.)
5914,2847,The Prive Ratchadapisek 30,1 Bedroom  (N/A sq.m.)
5915,2847,The Prive Ratchadapisek 30,2 Bedroom (N/A sq.m.)
5916,2848,The Prive Vibhavadi Rangsit 16,No information
5917,2849,The Prodigy Phetkasem 62,1 Bedroom (29.0 sq.m.)
5918,2849,The Prodigy Phetkasem 62,1 Bedroom Plus (33.50 sq.m.)
5919,2849,The Prodigy Phetkasem 62,Studio  (23.0 sq.m.)
5920,2849,The Prodigy Phetkasem 62,2 Bedroom (50.50 sq.m.)
5921,2849,The Prodigy Phetkasem 62,2 Bedroom Corner (50.0 sq.m.)
5922,2850,The Prop,1 Bedroom (26.50 - 33.50 sq.m.)
5923,2850,The Prop,Studio  (22.50 sq.m.)
5924,2851,The Proud Residence Karon Beach,No information
5925,2852,The Pulse Ladprao 44,No information
5926,2853,The Raffles,No information
5927,2854,The Rajdamri,4 Bedroom (301.0 sq.m.)
5928,2854,The Rajdamri,2 Bedroom (112.0 - 132.0 sq.m.)
5929,2854,The Rajdamri,Studio (45.0 sq.m.)
5930,2854,The Rajdamri,1 Bedroom  (58.0 - 67.0 sq.m.)
5931,2855,The Ramada Mira North Pattaya,1 Bedroom (55.0 sq.m.)
5932,2855,The Ramada Mira North Pattaya,Studio (45.0 sq.m.)
5933,2855,The Ramada Mira North Pattaya,Studio (29.0 - 40.0 sq.m.)
5934,2856,The Regent Bangtao Phuket,No information
5935,2857,The Regent pratumnak,No information
5936,2858,The Remarkable Soonviji 2,2 Bedroom (54.75 - 55.21 sq.m.)
5937,2858,The Remarkable Soonviji 2,Penthouse (83.16 sq.m.)
5938,2858,The Remarkable Soonviji 2,1 Bedroom (30.31 - 50.06 sq.m.)
5939,2859,The Reserve 61 Hideaway,2 Bedrooms (66.0 - 121.0 sq.m.)
5940,2859,The Reserve 61 Hideaway,1 Bedroom (48.0 - 64.0 sq.m.)
5941,2859,The Reserve 61 Hideaway,Triplex (206.0 - 228.0 sq.m.)
5942,2859,The Reserve 61 Hideaway,Duplex (137.77 sq.m.)
5943,2860,The Reserve Kasemsan 3,1 Bedroom  (38.50 - 44.50 sq.m.)
5944,2860,The Reserve Kasemsan 3,2 Bedroom (57.0 - 87.0 sq.m.)
5945,2860,The Reserve Kasemsan 3,Studio (28.0 sq.m.)
5946,2861,The Reserve Phahol - Pradipat,1 Bedroom Loft (28.24 - 38.19 sq.m.)
5947,2861,The Reserve Phahol - Pradipat,1 Bedroom Exclusive (47.35 - 48.69 sq.m.)
5948,2861,The Reserve Phahol - Pradipat,1 Bedroom (29.56 - 40.96 sq.m.)
5949,2862,The Reserve Sathorn,2 Bedrooms (79.0 - 115.0 sq.m.)
5950,2862,The Reserve Sathorn,2 Bedrooms Duplex (126.0 sq.m.)
5951,2862,The Reserve Sathorn,1 Bedroom (50.0 - 57.0 sq.m.)
5952,2863,The Reserve Sukhumvit 61,Duplex (113.0 - 115.0 sq.m.)
5953,2863,The Reserve Sukhumvit 61,3 Bedrooms (157.0 sq.m.)
5954,2863,The Reserve Sukhumvit 61,Studio (30.0 sq.m.)
5955,2863,The Reserve Sukhumvit 61,1 Bedroom (35.0 - 48.0 sq.m.)
5956,2863,The Reserve Sukhumvit 61,2 Bedrooms (62.0 - 134.0 sq.m.)
5957,2864,The Reserve Thonglor 2,1 Bedroom (43.94 - 58.15 sq.m.)
5958,2864,The Reserve Thonglor 2,2 Bedroom (70.86 - 76.77 sq.m.)
5959,2864,The Reserve Thonglor 2,Penthouse (121.71 - 0.0 sq.m.)
5960,2865,The Residence,Type B (35.60 sq.m.)
5961,2865,The Residence,Type A (39.40 sq.m.)
5962,2865,The Residence,Type C (34.10 sq.m.)
5963,2865,The Residence,No information
5964,2866,The Residence Jomtien Beach,No information
5965,2867,The Residences At Mandarin Oriental Bangkok,Penthouse (380.93 - 383.98 sq.m.)
5966,2867,The Residences At Mandarin Oriental Bangkok,3 Bedroom (222.21 - 228.88 sq.m.)
5967,2867,The Residences At Mandarin Oriental Bangkok,Penthouse Duplex (386.12 - 707.28 sq.m.)
5968,2867,The Residences At Mandarin Oriental Bangkok,2 Bedroom (127.87 - 165.40 sq.m.)
5969,2868,The Residences at Dream Pattaya,Type C (106.0 sq.m.)
5970,2868,The Residences at Dream Pattaya,Type B (148.0 sq.m.)
5971,2868,The Residences at Dream Pattaya,Type A (268.0 sq.m.)
5972,2869,The Residences at Sindhorn Kempinski Hotel Bangkok,1 Bedroom Plus (98.0 sq.m.)
5973,2869,The Residences at Sindhorn Kempinski Hotel Bangkok,Studio (52.0 sq.m.)
5974,2869,The Residences at Sindhorn Kempinski Hotel Bangkok,2 Bedrooms (139.0 - 158.0 sq.m.)
5975,2869,The Residences at Sindhorn Kempinski Hotel Bangkok,3 Bedrooms (215.0 - 339.0 sq.m.)
5976,2869,The Residences at Sindhorn Kempinski Hotel Bangkok,4 Bedrooms (356.0 - 510.0 sq.m.)
5977,2870,The Residences at The St. Regis Bangkok,Penthouse (920.0 sq.m.)
5978,2870,The Residences at The St. Regis Bangkok,3 Bedroom (325.0 sq.m.)
5979,2870,The Residences at The St. Regis Bangkok,Duplex (N/A sq.m.)
5980,2870,The Residences at The St. Regis Bangkok,4 Bedroom (N/A sq.m.)
5981,2871,The Resort Condo,2 Bedroom (N/A sq.m.)
5982,2871,The Resort Condo,Duplex (N/A sq.m.)
5983,2871,The Resort Condo,1 Bedroom (N/A sq.m.)
5984,2872,The Revo Condo,1 Bed+1 (43.0 - 50.0 sq.m.)
5985,2872,The Revo Condo,1 Bedroom (25.0 - 31.0 sq.m.)
5986,2873,The Rich Mittraphap - Kokkruat,1 Bedroom TYPE L (34.0 - 0.0 sq.m.)
5987,2873,The Rich Mittraphap - Kokkruat,1 Bedroom TYPE S (28.0 - 0.0 sq.m.)
5988,2873,The Rich Mittraphap - Kokkruat,1 Bedroom TYPE M (30.0 - 0.0 sq.m.)
5989,2874,The Rich Ploenchit - Nana,2 Bedrooms (70.0 - 87.0 sq.m.)
5990,2874,The Rich Ploenchit - Nana,1 Bedroom Plus (50.0 - 60.0 sq.m.)
5991,2874,The Rich Ploenchit - Nana,1 Bedroom (34.0 - 40.0 sq.m.)
5992,2875,The Rich Rama 9 - Srinakarin,1 Bedroom Loft (25.27 - 28.33 sq.m.)
5993,2875,The Rich Rama 9 - Srinakarin,1 Bedroom (29.20 - 35.68 sq.m.)
5994,2875,The Rich Rama 9 - Srinakarin,2 Bedrooms Loft (29.43 - 45.04 sq.m.)
5995,2875,The Rich Rama 9 - Srinakarin,Studio (25.61 - 28.19 sq.m.)
5996,2876,The Rich Sathorn - Taksin,1 Bedroom (29.30 - 39.90 sq.m.)
5997,2876,The Rich Sathorn - Taksin,Studio (26.60 - 27.10 sq.m.)
5998,2877,The Rise A,No information
5999,2878,The Rise B,R Room (32.0 sq.m.)
6000,2878,The Rise B,S3 Room (47.0 sq.m.)
6001,2878,The Rise B,S1 Room (42.0 sq.m.)
6002,2878,The Rise B,S Room (32.0 sq.m.)
6003,2879,The Rise Residence,Duplex  (58.60 sq.m.)
6004,2879,The Rise Residence,3 Bedroom (88.32 sq.m.)
6005,2879,The Rise Residence,2 Bedroom (51.30 - 53.70 sq.m.)
6006,2879,The Rise Residence,1 Bedroom (34.70 sq.m.)
6007,2879,The Rise Residence,Duplex (93.80 - 110.10 sq.m.)
6008,2879,The Rise Residence,Penthouse (110.10 - 140.90 sq.m.)
6009,2880,The Rise Sukhumvit 39,2 Bedroom (N/A sq.m.)
6010,2880,The Rise Sukhumvit 39,4 Bedroom (N/A sq.m.)
6011,2880,The Rise Sukhumvit 39,3 Bedroom (N/A sq.m.)
6012,2881,The Ritz - Carlton Residences at MahaNakhon,2 Bedroom (N/A sq.m.)
6013,2881,The Ritz - Carlton Residences at MahaNakhon,Duplex (N/A sq.m.)
6014,2881,The Ritz - Carlton Residences at MahaNakhon,Penthouse (N/A sq.m.)
6015,2881,The Ritz - Carlton Residences at MahaNakhon,3 Bedroom (N/A sq.m.)
6016,2882,The River,3 Bedrooms (137.0 - 192.0 sq.m.)
6017,2882,The River,Penthouse (181.0 sq.m.)
6018,2882,The River,Duplex (389.0 sq.m.)
6019,2882,The River,2 Bedrooms (77.0 - 140.0 sq.m.)
6020,2882,The River,1 Bedroom (63.0 - 66.0 sq.m.)
6021,2883,The Riviera Jomtien,2 Bedroom (74.74 - 92.29 sq.m.)
6022,2883,The Riviera Jomtien,1 Bedroom  (34.55 - 47.75 sq.m.)
6023,2883,The Riviera Jomtien,Studio (22.70 - 32.20 sq.m.)
6024,2884,The Riviera Monaco,1 Bedroom (29.0 - 51.50 sq.m.)
6025,2884,The Riviera Monaco,Duplex (148.75 - 195.50 sq.m.)
6026,2884,The Riviera Monaco,2 Bedrooms (80.50 - 92.50 sq.m.)
6027,2884,The Riviera Monaco,Studio (23.50 - 27.0 sq.m.)
6028,2885,The Riviera Ocean Drive,Studio (21.0 - 22.50 sq.m.)
6029,2885,The Riviera Ocean Drive,2 Bedrooms (80.50 - 92.50 sq.m.)
6030,2885,The Riviera Ocean Drive,1 Bedroom (25.80 - 50.50 sq.m.)
6031,2886,The Riviera Wong Amat Beach,No information
6032,2887,The Roof Garden On Nut,No information
6033,2888,The Room BTS Wongwian Yai,1 Bedroom (43.0 - 57.50 sq.m.)
6034,2888,The Room BTS Wongwian Yai,2 Bedroom (73.0 - 92.50 sq.m.)
6035,2889,The Room Bangsaen,No information
6036,2890,The Room Charoenkrung 30,1 Bedroom (53.75 - 63.50 sq.m.)
6037,2890,The Room Charoenkrung 30,2 Bedroom (57.55 - 108.50 sq.m.)
6038,2891,The Room Phayathai,2 Bedrooms (64.70 - 73.30 sq.m.)
6039,2891,The Room Phayathai,Studio (27.50 - 28.70 sq.m.)
6040,2891,The Room Phayathai,1 Bedroom (37.80 - 38.30 sq.m.)
6041,2892,The Room Rama 4,1 Bedroom (43.0 - 55.0 sq.m.)
6042,2892,The Room Rama 4,2 Bedroom (77.0 - 85.0 sq.m.)
6043,2893,The Room Ratchada - Ladprao,1 Bedroom (40.0 sq.m.)
6044,2893,The Room Ratchada - Ladprao,2 Bedroom (62.0 sq.m.)
6045,2894,The Room Sathorn - St.Louis,2 Bedroom (63.0 - 67.0 sq.m.)
6046,2894,The Room Sathorn - St.Louis,1 Bedroom (34.0 sq.m.)
6047,2895,The Room Sathorn - Taksin,2 Bedroom (N/A sq.m.)
6048,2895,The Room Sathorn - Taksin,1 Bedroom (N/A sq.m.)
6049,2896,The Room Sathorn - TanonPun,1 Bedroom (46.0 - 50.0 sq.m.)
6050,2896,The Room Sathorn - TanonPun,2 Bedroom (78.0 sq.m.)
6051,2897,The Room Sukhumvit 21,2 Bedroom (N/A sq.m.)
6052,2897,The Room Sukhumvit 21,Studio (N/A sq.m.)
6053,2897,The Room Sukhumvit 21,1 Bedroom  (N/A sq.m.)
6054,2898,The Room Sukhumvit 38,1 Bedroom (43.40 - 69.50 sq.m.)
6055,2898,The Room Sukhumvit 38,2 Bedrooms (69.0 - 90.90 sq.m.)
6056,2899,The Room Sukhumvit 40,1 Bedroom (41.50 - 50.50 sq.m.)
6057,2899,The Room Sukhumvit 40,2 Bedrooms (79.0 - 89.0 sq.m.)
6058,2900,The Room Sukhumvit 62,2 Bedroom (88.0 sq.m.)
6059,2900,The Room Sukhumvit 62,1 Bedroom (45.0 sq.m.)
6060,2901,The Room Sukhumvit 64,1 Bedroom (N/A sq.m.)
6061,2902,The Room Sukhumvit 69,1 Bedroom (34.20 - 52.70 sq.m.)
6062,2902,The Room Sukhumvit 69,2 Bedroom (80.30 - 82.20 sq.m.)
6063,2903,The Room Sukhumvit 79,2 Bedrooms (58.0 sq.m.)
6064,2903,The Room Sukhumvit 79,1 Bedroom  (38.0 sq.m.)
6065,2904,The Royal Hill Sammuk Condominium,Studio (31.48 sq.m.)
6066,2904,The Royal Hill Sammuk Condominium,Duplex (70.51 sq.m.)
6067,2904,The Royal Hill Sammuk Condominium,1 Bedroom  (31.0 - 41.0 sq.m.)
6068,2905,The Royal Maneeya,No information
6069,2906,The Royal Navin Tower,No information
6070,2907,The Royal Place 2,No information
6071,2908,The Royal Place Phuket,No information
6072,2909,The Royal Saladaeng,No information
6073,2910,The Saint Residences,1 Bedroom (30.0 - 43.0 sq.m.)
6074,2910,The Saint Residences,2 Bedroom (55.0 - 70.0 sq.m.)
6075,2910,The Saint Residences,Penthouse (85.0 - 145.0 sq.m.)
6076,2911,The Sanctuary Wong Amat,2 Bedroom (N/A sq.m.)
6077,2911,The Sanctuary Wong Amat,3 Bedroom (N/A sq.m.)
6078,2911,The Sanctuary Wong Amat,Duplex (N/A sq.m.)
6079,2911,The Sanctuary Wong Amat,4 Bedroom (N/A sq.m.)
6080,2912,The Sand Condo,No information
6081,2913,The Scene Bangsaen,2 Bedroom (47.0 - 51.50 sq.m.)
6082,2913,The Scene Bangsaen,1 Bedroom  (39.0 - 44.0 sq.m.)
6083,2913,The Scene Bangsaen,Studio (28.0 sq.m.)
6084,2914,The Scene Condo Phuket,No information
6085,2915,The Seacraze Hua Hin,No information
6086,2916,The Seasons Srinakarin,Studio (26.0 sq.m.)
6087,2916,The Seasons Srinakarin,1 Bedroom  (N/A sq.m.)
6088,2916,The Seasons Srinakarin,2 Bedroom (73.12 sq.m.)
6089,2917,The Second Condominium,No information
6090,2918,The Seed Chaeng Watthana,1 Bedroom  (28.72 - 31.68 sq.m.)
6091,2918,The Seed Chaeng Watthana,2 Bedroom (47.28 - 64.51 sq.m.)
6092,2918,The Seed Chaeng Watthana,Studio (22.50 sq.m.)
6093,2919,The Seed Memories Siam,1 Bedroom  (35.18 - 50.17 sq.m.)
6094,2919,The Seed Memories Siam,2 Bedroom (54.23 - 72.67 sq.m.)
6095,2919,The Seed Memories Siam,Studio (23.07 - 28.62 sq.m.)
6096,2920,The Seed Mingle,1 Bedroom  (34.60 - 52.08 sq.m.)
6097,2920,The Seed Mingle,Studio (25.46 - 31.90 sq.m.)
6098,2920,The Seed Mingle,2 Bedroom (63.58 - 72.05 sq.m.)
6099,2921,The Seed Musee,1 Bedroom (33.41 - 55.04 sq.m.)
6100,2921,The Seed Musee,2 Bedroom (65.01 - 67.41 sq.m.)
6101,2922,The Seed Phaholyothin,1 Bedroom (31.0 - 47.0 sq.m.)
6102,2922,The Seed Phaholyothin,2 Bedroom (50.0 - 64.0 sq.m.)
6103,2923,The Seed Ratchada - Huay Kwang,Studio (22.50 sq.m.)
6104,2923,The Seed Ratchada - Huay Kwang,1 Bedroom (28.73 sq.m.)
6105,2924,The Seed Sathorn - Taksin,No information
6106,2925,The Seed Terre Ratchayothin,2 Bedroom (51.33 - 74.28 sq.m.)
6107,2925,The Seed Terre Ratchayothin,1 Bedroom  (34.41 - 45.83 sq.m.)
6108,2925,The Seed Terre Ratchayothin,Studio (22.49 - 27.22 sq.m.)
6109,2926,The Selected Kaset - Ngamwongwan,Studio  (24.0 sq.m.)
6110,2926,The Selected Kaset - Ngamwongwan,2 Bedroom (40.0 sq.m.)
6111,2926,The Selected Kaset - Ngamwongwan,1 Bedroom (28.0 sq.m.)
6112,2927,The Senate Residences,No information
6113,2928,The Series Tiwanon,Studio (22.0 sq.m.)
6114,2928,The Series Tiwanon,1 Beroom (28.0 sq.m.)
6115,2929,The Series Udomsuk,2 Bedroom (50.07 - 50.84 sq.m.)
6116,2929,The Series Udomsuk,1 Bedroom (34.27 - 51.31 sq.m.)
6117,2930,The Shine Chang Mai,1 Bedroom (34.0 sq.m.)
6118,2930,The Shine Chang Mai,2 Bedroom (206.0 sq.m.)
6119,2931,The Signature by URBANO,1 Bedroom (34.0 - 37.0 sq.m.)
6120,2931,The Signature by URBANO,2 Bedroom (48.0 - 55.0 sq.m.)
6121,2931,The Signature by URBANO,3 Bedroom (85.0 sq.m.)
6122,2932,The Silk Phaholyothin - Aree 2,No information
6123,2933,The Sky Condo Sriracha,Penthouse (342.20 sq.m.)
6124,2933,The Sky Condo Sriracha,2 Bedrooms (86.11 - 98.55 sq.m.)
6125,2933,The Sky Condo Sriracha,1 Bedroom (34.52 - 61.93 sq.m.)
6126,2933,The Sky Condo Sriracha,Duplex (63.24 - 134.07 sq.m.)
6127,2934,The Sky Sukhumvit,1 Bedroom (22.0 - 35.0 sq.m.)
6128,2934,The Sky Sukhumvit,Infinite Moff (41.0 - 64.0 sq.m.)
6129,2934,The Sky Sukhumvit,2 Bedrooms (45.0 - 51.0 sq.m.)
6130,2935,The Spirit Srinakarin,No information
6131,2936,The Spring Condo Chiangmai,2 Bedroom (58.0 - 98.0 sq.m.)
6132,2936,The Spring Condo Chiangmai,1 Bedroom (30.0 - 43.0 sq.m.)
6133,2937,The Square Bangyai,No information
6134,2938,The Square Condo,No information
6135,2939,The Stage Taopoon Interchange,1 Bedroom (26.30 - 33.20 sq.m.)
6136,2939,The Stage Taopoon Interchange,2 Bedroom (56.10 - 61.40 sq.m.)
6137,2940,The Star Estate @ Narathiwas,No information
6138,2941,The Star Estate @ Rama 3,Penthouse  (127.0 - 186.0 sq.m.)
6139,2941,The Star Estate @ Rama 3,3 Bedroom (103.0 - 108.0 sq.m.)
6140,2941,The Star Estate @ Rama 3,2 Bedroom (82.0 - 91.0 sq.m.)
6141,2941,The Star Estate @ Rama 3,1 Bedroom  (54.0 - 63.0 sq.m.)
6142,2941,The Star Estate @ Rama 3,Studio (35.0 - 36.0 sq.m.)
6143,2942,The Star Hill,No information
6144,2943,The Star Ngamwongwan,1 Bedroom (33.0 sq.m.)
6145,2943,The Star Ngamwongwan,2 Bedroom (75.0 sq.m.)
6146,2944,The Station Sathorn - Bangrak,1 Bedroom  (N/A sq.m.)
6147,2944,The Station Sathorn - Bangrak,2 Bedroom (65.0 sq.m.)
6148,2944,The Station Sathorn - Bangrak,Studio (30.0 sq.m.)
6149,2945,The Strand Thonglor,Duplex (110.40 sq.m.)
6150,2945,The Strand Thonglor,1 Bedroom (48.0 - 55.0 sq.m.)
6151,2945,The Strand Thonglor,2 Bedrooms (73.0 - 107.0 sq.m.)
6152,2945,The Strand Thonglor,Penthouse (184.0 sq.m.)
6153,2946,The Sukhothai Residences,2 Bedrooms (113.0 - 163.0 sq.m.)
6154,2946,The Sukhothai Residences,PENTHOUSE (429.0 - 1.00 sq.m.)
6155,2946,The Sukhothai Residences,"Penthouse  (429.0 - 1,183.0 sq.m.)"
6156,2946,The Sukhothai Residences,4 Bedroom (321.0 - 327.0 sq.m.)
6157,2946,The Sukhothai Residences,3 Bedroom (196.0 - 286.0 sq.m.)
6158,2946,The Sukhothai Residences,2 Bedroom (133.0 - 163.0 sq.m.)
6159,2946,The Sukhothai Residences,3 Bedrooms (196.0 - 286.0 sq.m.)
6160,2946,The Sukhothai Residences,4 Bedrooms (321.0 - 337.0 sq.m.)
6161,2946,The Sukhothai Residences,1 Bedroom (88.0 - 123.0 sq.m.)
6162,2947,The Surawong,No information
6163,2948,The Symphony,2 Bedrooms (61.59 - 84.01 sq.m.)
6164,2948,The Symphony,Penthouse (464.50 - 564.51 sq.m.)
6165,2948,The Symphony,3 Bedrooms (119.52 - 123.77 sq.m.)
6166,2948,The Symphony,1 Bedroom (39.31 - 56.56 sq.m.)
6167,2949,The TEAK Ratchada 19,1 Bedroom Plus (38.82 sq.m.)
6168,2949,The TEAK Ratchada 19,1 Bedroom (35.89 sq.m.)
6169,2950,The Teak Bangna-Trad,1 Bedroom (23.0 sq.m.)
6170,2950,The Teak Bangna-Trad,2 Bedroom (78.0 sq.m.)
6171,2951,The Teak Phattanakarn-Thong Lor,2 Bedroom (45.0 - 60.0 sq.m.)
6172,2951,The Teak Phattanakarn-Thong Lor,1 Bedroom (27.0 - 31.0 sq.m.)
6173,2952,The Teak Sathorn - Lumpini,Type H (35.10 sq.m.)
6174,2952,The Teak Sathorn - Lumpini,Type D (31.40 sq.m.)
6175,2952,The Teak Sathorn - Lumpini,Type I (1 Bedroom Plus) (44.30 sq.m.)
6176,2952,The Teak Sathorn - Lumpini,Type B (28.80 sq.m.)
6177,2952,The Teak Sathorn - Lumpini,Type G (31.90 sq.m.)
6178,2952,The Teak Sathorn - Lumpini,Type C (31.72 sq.m.)
6179,2952,The Teak Sathorn - Lumpini,Type F (34.0 sq.m.)
6180,2952,The Teak Sathorn - Lumpini,Type A (25.10 sq.m.)
6181,2952,The Teak Sathorn - Lumpini,Type E (32.35 sq.m.)
6182,2953,The Teak Sukhumvit 39,1 Bedroom (28.0 - 41.0 sq.m.)
6183,2953,The Teak Sukhumvit 39,2 Bedrooms (53.0 - 57.0 sq.m.)
6184,2954,The Tempo Grand Sathorn - Wutthakat,1 Bedroom (29.80 - 37.20 sq.m.)
6185,2954,The Tempo Grand Sathorn - Wutthakat,2 Bedroom (56.79 sq.m.)
6186,2955,The Tempo Phaholyothin,3 Bedroom (128.85 - 137.28 sq.m.)
6187,2955,The Tempo Phaholyothin,2 Bedroom (58.75 - 81.86 sq.m.)
6188,2955,The Tempo Phaholyothin,1 Bedroom (39.87 - 44.04 sq.m.)
6189,2956,The Tempo Ratchada,1 Bedroom  (27.65 - 41.07 sq.m.)
6190,2956,The Tempo Ratchada,2 Bedroom (41.73 - 63.90 sq.m.)
6191,2956,The Tempo Ratchada,Studio (24.51 - 26.18 sq.m.)
6192,2957,The Tempo Ruamrudee,No information
6193,2958,The Time Condo,1 Bedroom (32.0 - 41.0 sq.m.)
6194,2959,The Title Boutique Condotel,No information
6195,2960,The Treasure By my Hip,2 Bedroom (53.0 sq.m.)
6196,2960,The Treasure By my Hip,1 Bedroom (34.0 - 52.0 sq.m.)
6197,2961,The Treasure Silom,No information
6198,2962,The Tree  Bang Po Station,No information
6199,2963,The Tree Charan 30,2 Bedrooms (43.95 - 45.85 sq.m.)
6200,2963,The Tree Charan 30,1 Bedroom (23.60 - 28.90 sq.m.)
6201,2964,The Tree Condo Ladprao,No information
6202,2965,The Tree Dindaeng - Ratchaprarop,Studio  (22.05 - 24.50 sq.m.)
6203,2965,The Tree Dindaeng - Ratchaprarop,1 Bedroom (23.10 - 34.30 sq.m.)
6204,2966,The Tree Hua Mak Interchange,1 Bedroom (25.69 - 26.76 sq.m.)
6205,2966,The Tree Hua Mak Interchange,Studio (23.02 - 23.14 sq.m.)
6206,2966,The Tree Hua Mak Interchange,2 Bedrooms (42.56 - 42.94 sq.m.)
6207,2967,The Tree Interchange,Studio (22.0 - 29.0 sq.m.)
6208,2967,The Tree Interchange,1 Bedroom  (35.0 sq.m.)
6209,2967,The Tree Interchange,2 Bedroom (58.0 - 63.0 sq.m.)
6210,2968,The Tree Ladprao 15,Superior (22.30 - 23.35 sq.m.)
6211,2968,The Tree Ladprao 15,Suite (29.30 - 30.30 sq.m.)
6212,2968,The Tree Ladprao 15,Deluxe (24.35 sq.m.)
6213,2968,The Tree Ladprao 15,Premier  (25.90 - 27.25 sq.m.)
